code,province,city,topic,date,url,content,content.1,label,score,is_match
135,山东省,潍坊市,市领导带队到外地考察学习乡村振兴经验做法,2021-12-21,http://www.gaomi.gov.cn/zf/gmyw/201806/t20180624_5066116.html,6月20日至21日，市委副书记、市长王文琦，市委副书记孙淑芳带领我市相关部门和镇街区主要负责人到峡山区、昌邑市、寿光市、蒙阴县、沂南县和青岛西海岸新区考察学习乡村振兴工作的先进理念和经验做法。。在峡山区，考察团实地参观了优渥有机农业公司，对该公司探索完善三产融合全链条升值发展模式进行深入了解，参观学习了华以国际农业科技孵化器，详细了解该公司全面推广以色列水培蔬菜、水培草莓等信息化全自动农业科技技术的做法。。在昌邑市，考察团考察了主题突出、中心放射、山水相依、生态镶嵌的集现代农业、康养、文旅体验多元特色的梨花水镇，走进了历史悠久、文化璀璨、名人辈出的齐西古居。昌邑市挖掘资源特色优势，推进现代农业和旅游业融合发展，布局特色小镇的做法给考察团留下了深刻印象。。在寿光市，考察团来到现代农业高新技术集成示范区，学习该示范区以实现寿光蔬菜智慧产业化为目标，重点打造“五区一中心”的先进经验。。在蒙阴县，考察团走进垛庄镇椿树沟村。自2014年中央电视台《舌尖上的中国》拍摄过椿树沟煎饼后，该村一夜成名，当地政府借势对椿树沟村周边进行综合打造提升，发展周边农家乐，盘活乡村旅游资源，带动当地经济社会效益发展的做法让考察团成员深受启发。。在沂南县，考察团成员考察了岸堤镇朱家林田园综合体、竹泉村、铜井镇马泉创意农业休闲园。重点学习了沂南县围绕自然资源、红色资源、文化资源，加快提升发展现代农业、全域旅游、美丽乡村等方面的先进经验。。在青岛西海岸新区，考察团考察了集科技研发、生产、推广功能于一体的绿色硅谷科技园，学习该区加快区域农业产业全过程集约化发展，推动新区农业向都市型现代农业转型发展的经验做法；走进了滨海街道杻杭村，学习该村从环境整治入手，探索“公司+专业合作社+农户”产业发展模式，打造美丽乡村的先进经验。。每到一处，大家都认真听、仔细看、用心学，全面了解实施乡村振兴战略的思路举措，通过看成果、问经验、学方法，进一步打开眼界、开拓思路，纷纷表示，将借鉴学习成功经验，结合各部门、镇街区发展实际，积极谋划项目，带动村民致富，全面推动乡村振兴。。“出来看好，路上悟透，回去干实。”考察中，王文琦要求考察团成员通过考察学习，既要看到差距又要坚定发展信心，回去之后要认真总结经验，借鉴新理念、新思路、新做法，进一步解放思想、开拓视野，结合我市实际，加快转变农业发展方式，强力推动全市农业项目规模化、集约化发展，促进乡村振兴战略全面实施。(记者聂诒萍),6月20日至21日，市委副书记、市长王文琦，市委副书记孙淑芳带领我市相关部门和镇街区主要负责人到峡山区、昌邑市、寿光市、蒙阴县、沂南县和青岛西海岸新区考察学习乡村振兴工作的先进理念和经验做法。。在峡山区，考察团实地参观了优渥有机农业公司，对该公司探索完善三产融合全链条升值发展模式进行深入了解，参观学习了华以国际农业科技孵化器，详细了解该公司全面推广以色列水培蔬菜、水培草莓等信息化全自动农业科技技术的做法。。在昌邑市，考察团考察了主题突出、中心放射、山水相依、生态镶嵌的集现代农业、康养、文旅体验多元特色的梨花水镇，走进了历史悠久、文化璀璨、名人辈出的齐西古居。昌邑市挖掘资源特色优势，推进现代农业和旅游业融合发展，布局特色小镇的做法给考察团留下了深刻印象。。在寿光市，考察团来到现代农业高新技术集成示范区，学习该示范区以实现寿光蔬菜智慧产业化为目标，重点打造“五区一中心”的先进经验。。在蒙阴县，考察团走进垛庄镇椿树沟村。自2014年中央电视台《舌尖上的中国》拍摄过椿树沟煎饼后，该村一夜成名，当地政府借势对椿树沟村周边进行综合打造提升，发展周边农家乐，盘活乡村旅游资源，带动当地经济社会效益发展的做法让考察团成员深受启发。。在沂南县，考察团成员考察了岸堤镇朱家林田园综合体、竹泉村、铜井镇马泉创意农业休闲园。重点学习了沂南县围绕自然资源、红色资源、文化资源，加快提升发展现代农业、全域旅游、美丽乡村等方面的先进经验。。在青岛西海岸新区，考察团考察了集科技研发、生产、推广功能于一体的绿色硅谷科技园，学习该区加快区域农业产业全过程集约化发展，推动新区农业向都市型现代农业转型发展的经验做法；走进了滨海街道杻杭村，学习该村从环境整治入手，探索“公司+专业合作社+农户”产业发展模式，打造美丽乡村的先进经验。。每到一处，大家都认真听、仔细看、用心学，全面了解实施乡村振兴战略的思路举措，通过看成果、问经验、学方法，进一步打开眼界、开拓思路，纷纷表示，将借鉴学习成功经验，结合各部门、镇街区发展实际，积极谋划项目，带动村民致富，全面推动乡村振兴。。“出来看好，路上悟透，回去干实。”考察中，王文琦要求考察团成员通过考察学习，既要看到差距又要坚定发展信心，回去之后要认真总结经验，借鉴新理念、新思路、新做法，进一步解放思想、开拓视野，结合我市实际，加快转变农业发展方式，强力推动全市农业项目规模化、集约化发展，促进乡村振兴战略全面实施。(记者聂诒萍),政府领导到其他城市考察学习或访问,0.8231532311611133,True
135,山东省,潍坊市,河南省孟州市考察团来青,2010-04-08,http://www.qingzhou.gov.cn/21/21/xx21415345.html,昨日上午，河南省孟州市考察团在副市长买银鹏的带领下来我市考察学习大棚蔬菜种植、管理、营销等方面的经验和做法。市政府特邀顾问于玮亭陪同考察。 考察团一行先后到高柳镇、谭坊镇和黄楼镇对我市大棚蔬菜的种植、管理、营销进行了考察学习。通过考察学习，考察团成员表示深受启发，青州大棚蔬菜种植、管理、营销的许多经验和做法值得学习借鉴。,昨日上午，河南省孟州市考察团在副市长买银鹏的带领下来我市考察学习大棚蔬菜种植、管理、营销等方面的经验和做法。市政府特邀顾问于玮亭陪同考察。 考察团一行先后到高柳镇、谭坊镇和黄楼镇对我市大棚蔬菜的种植、管理、营销进行了考察学习。通过考察学习，考察团成员表示深受启发，青州大棚蔬菜种植、管理、营销的许多经验和做法值得学习借鉴。,政府领导到其他城市考察学习或访问,0.0,True
135,山东省,潍坊市,潍坊市党政学习考察团赴佛山学习考察,2024-05-16,http://www.weifang.gov.cn/ywdt/ztzl/rdzt/qyztc/xwdt/202405/t20240517_6323414.html,佛山是全国重要的制造业基地，近年来坚持制造业立市、兴市、强市，大力推进新型工业化，成为全国第4个规上工业总产值突破3万亿元的城市。5月14日至15日，潍坊市党政学习考察团赴佛山学习考察，实地感受千年岭南名城、现代制造之城推进高质量发展的生动实践，取他山之石，谋发展之策，更好推进我市现代化产业体系建设。潍坊市委书记刘运，市政协主席李爱杰，市领导杨升岩、赵绪春、刘艳芳、田民利、马勇、鞠俊海；佛山市领导陈小坚、刘杰、骆毓林参加有关活动。 佛山工业门类齐全，制造业实力雄厚，拥有泛家居、装备制造两个万亿级产业集群和十个千亿级产业集群，成就了“有家就有佛山造”的美誉，也筑牢了“中国品牌之都”的坚实根基。在广东金意陶陶瓷集团有限公司、科达制造股份有限公司、美的集团，学习考察团走进展厅，察看产品展示，听取企业发展历程、技术研发、业务布局、产品应用、企业文化等情况介绍，深入了解企业发展最新成果，实地感受佛山制造企业致力科技创新、加快向价值链高端跃升的发展态势和实际成效。大家表示，佛山坚持制造业当家，持续强化企业创新主体地位，以科技创新引领产业创新，加快形成新质生产力的经验做法成效明显，将在下步工作中充分吸收借鉴，加力推进新型工业化，推动产业加速向高端化、智能化、绿色化、集群化迈进，提升产业发展能级，全力以赴推进制造业强市建设。 佛山市重点打造的季华实验室是广东省委、省政府首批建设的省重点实验室，聚焦新型显示装备、半导体技术与装备、高端数控机床三大主要研究方向，开展关键核心技术系统攻关和重大装备研制，与我市潍柴集团等企业开展了深入合作。学习考察团来到这里，听取实验室建设成效及代表性科研成果介绍，并与专家就科技研发、成果转化、人才培养等进行深入交流。 禅城区行政服务中心智慧新城大厅整合30个部门超1200个法人事项，可实现全区法人政务服务“一厅集中、服务集成”。学习考察团实地察看窗口设置、办事流程、政策服务等情况，学习其优化升级企业全生命周期服务，打造“企业会客厅”，推动政务服务精准化、智能化、可视化、规范化的经验做法。 夜经济是丰富城市业态、激发消费活力的重要引擎。学习考察团先后来到岭南天地、佛山创意产业园考察当地夜经济打造情况，现场体验城市烟火气息，领略岭南文化独特魅力，认真学习该市深挖文化内涵、活化利用资源、释放消费潜力，培育夜间经济生态圈的经验做法。 考察中，佛山在发展先进制造业、深化科技创新、繁荣城市经济、优化政务服务等方面的新理念、新思路、新机制、新举措，都给学习考察团成员留下深刻印象。大家表示，将对标先进、拓宽视野、提升境界，认真学习佛山高质量发展的好做法、好经验，迅速把学习考察成果转化为具体行动，推动更好潍坊建设不断取得新进展、新成效。 在佛山期间，刘运亲切看望了我市前来学习锻炼的青年干部。。佛山市重点打造的季华实验室是广东省委、省政府首批建设的省重点实验室，聚焦新型显示装备、半导体技术与装备、高端数控机床三大主要研究方向，开展关键核心技术系统攻关和重大装备研制，与我市潍柴集团等企业开展了深入合作。学习考察团来到这里，听取实验室建设成效及代表性科研成果介绍，并与专家就科技研发、成果转化、人才培养等进行深入交流。。禅城区行政服务中心智慧新城大厅整合30个部门超1200个法人事项，可实现全区法人政务服务“一厅集中、服务集成”。学习考察团实地察看窗口设置、办事流程、政策服务等情况，学习其优化升级企业全生命周期服务，打造“企业会客厅”，推动政务服务精准化、智能化、可视化、规范化的经验做法。,佛山是全国重要的制造业基地，近年来坚持制造业立市、兴市、强市，大力推进新型工业化，成为全国第4个规上工业总产值突破3万亿元的城市。5月14日至15日，潍坊市党政学习考察团赴佛山学习考察，实地感受千年岭南名城、现代制造之城推进高质量发展的生动实践，取他山之石，谋发展之策，更好推进我市现代化产业体系建设。潍坊市委书记刘运，市政协主席李爱杰，市领导杨升岩、赵绪春、刘艳芳、田民利、马勇、鞠俊海；佛山市领导陈小坚、刘杰、骆毓林参加有关活动。 佛山工业门类齐全，制造业实力雄厚，拥有泛家居、装备制造两个万亿级产业集群和十个千亿级产业集群，成就了“有家就有佛山造”的美誉，也筑牢了“中国品牌之都”的坚实根基。在广东金意陶陶瓷集团有限公司、科达制造股份有限公司、美的集团，学习考察团走进展厅，察看产品展示，听取企业发展历程、技术研发、业务布局、产品应用、企业文化等情况介绍，深入了解企业发展最新成果，实地感受佛山制造企业致力科技创新、加快向价值链高端跃升的发展态势和实际成效。大家表示，佛山坚持制造业当家，持续强化企业创新主体地位，以科技创新引领产业创新，加快形成新质生产力的经验做法成效明显，将在下步工作中充分吸收借鉴，加力推进新型工业化，推动产业加速向高端化、智能化、绿色化、集群化迈进，提升产业发展能级，全力以赴推进制造业强市建设。 佛山市重点打造的季华实验室是广东省委、省政府首批建设的省重点实验室，聚焦新型显示装备、半导体技术与装备、高端数控机床三大主要研究方向，开展关键核心技术系统攻关和重大装备研制，与我市潍柴集团等企业开展了深入合作。学习考察团来到这里，听取实验室建设成效及代表性科研成果介绍，并与专家就科技研发、成果转化、人才培养等进行深入交流。 禅城区行政服务中心智慧新城大厅整合30个部门超1200个法人事项，可实现全区法人政务服务“一厅集中、服务集成”。学习考察团实地察看窗口设置、办事流程、政策服务等情况，学习其优化升级企业全生命周期服务，打造“企业会客厅”，推动政务服务精准化、智能化、可视化、规范化的经验做法。 夜经济是丰富城市业态、激发消费活力的重要引擎。学习考察团先后来到岭南天地、佛山创意产业园考察当地夜经济打造情况，现场体验城市烟火气息，领略岭南文化独特魅力，认真学习该市深挖文化内涵、活化利用资源、释放消费潜力，培育夜间经济生态圈的经验做法。 考察中，佛山在发展先进制造业、深化科技创新、繁荣城市经济、优化政务服务等方面的新理念、新思路、新机制、新举措，都给学习考察团成员留下深刻印象。大家表示，将对标先进、拓宽视野、提升境界，认真学习佛山高质量发展的好做法、好经验，迅速把学习考察成果转化为具体行动，推动更好潍坊建设不断取得新进展、新成效。 在佛山期间，刘运亲切看望了我市前来学习锻炼的青年干部。。佛山市重点打造的季华实验室是广东省委、省政府首批建设的省重点实验室，聚焦新型显示装备、半导体技术与装备、高端数控机床三大主要研究方向，开展关键核心技术系统攻关和重大装备研制，与我市潍柴集团等企业开展了深入合作。学习考察团来到这里，听取实验室建设成效及代表性科研成果介绍，并与专家就科技研发、成果转化、人才培养等进行深入交流。。禅城区行政服务中心智慧新城大厅整合30个部门超1200个法人事项，可实现全区法人政务服务“一厅集中、服务集成”。学习考察团实地察看窗口设置、办事流程、政策服务等情况，学习其优化升级企业全生命周期服务，打造“企业会客厅”，推动政务服务精准化、智能化、可视化、规范化的经验做法。,政府领导到其他城市考察学习或访问,0.5475523121793004,True
135,山东省,潍坊市,桑福岭带领党政考察团赴江浙开展对标学访,2017-07-11,http://www.zhucheng.gov.cn/ZCSXXGK/SFGJ/201707/t20170712_1882936.htm,7月2日至5日，市委书记桑福岭带领我市党政考察团赴浙江萧山区、桐庐县、安吉县，江苏常熟市、张家港市进行寻标对标考察学习，重点学习五个县市区在新旧动能转换、工业转型升级、城市建设、生态文明建设、美丽乡村建设等方面的先进理念和经验做法。市领导刘峰梅、王玉邦、孙利宝、李庆华、王志强、李永光、王爱民、王大伟、王大鹏、韩培武参加考察学习。。这次我市党政考察团赴江浙开展对标学访，是开展“作风建设年”活动的重要内容，目的在于寻标对标、学习先进、解放思想、找准差距，全面提升思想境界、目标定位和工作水平，以更有力的举措、更扎实的作风推动全市在更高层次上实现更高质量新发展。考察团先后考察了江浙5个县市区的26个项目，一路快马加鞭，穿行发展一线，学习发展良策。每到一处，考察团成员都认真听、仔细看、细致问、深入议，虚心请教。江浙地区践行新发展理念的高度自觉、创业实干的精神面貌和快速转型发展的显著成就，让考察团成员深感震撼、深受教育和启发。。在萧山区，考察团先后考察了杭州国际博览中心、萧山办事服务中心、杭州湾信息港、传化集团。该区大力弘扬“奔竞不息，勇立潮头”的“萧山精神”，坚持一手抓传统产业智能化，一手抓信息、新能源汽车等新兴产业发展，逐渐形成了传统产业和新兴产业的“双发动力”，同时通过“大征迁、大建设、大招商”，打造世界名城新中心。。在桐庐县，考察团先后考察了城市规划展示中心、滨江商住综合体、全域旅游服务中心、海陆世贸电商产业中心、健康小镇、荻浦村。该县以浙江省全域旅游专项改革试点为契机，发挥山水生态和历史人文优势，以景区的理念规划全县，以景点的要求建设镇村，通过全景化打造、全地域覆盖、全资源整合、全产业融合、全方位保障和全社会参与，全力打造“山水如画、人间仙境”的县域大景区，走出了全域旅游、绿色发展的新路子。。在安吉县，考察团先后考察了天荒坪镇余村、上墅乡刘家塘村、灵峰街道蔓塘里自然村、目莲坞自然村、行政中心。该县在美丽乡村建设中坚持“绿水青山就是金山银山”的发展理念，充分发挥良好的生态优势，在竹产品深加工、白茶产业发展和美丽乡村建设等方面走在全国前列，走出了一条生态经济化、经济生态化的发展道路。。在常熟市，考察团先后考察了国家大学科技园、菱创绿色智能制造中心、奇瑞捷豹路虎汽车有限公司、苏州通润驱动设备股份有限公司。该市主动适应经济新常态，深入实施创新驱动发展战略，通过大手笔规划建设城市及工业园区、引进人才支撑产业发展、全力打造政务服务环境等措施，突出龙头项目带动，加快集聚新兴产业，打造先进制造业高地和产业科技创新高地“两大高地”；同时注重环境保护、生态修复，打造山水相依、生态宜居的花园城市。。在张家港市，考察团先后考察了文化中心、东渡纺织、爱康集团、城西新区、再制造示范基地、创新展示中心、沙洲湖科创园。该市与时俱进大力弘扬张家港精神，坚持“稳中求进、争先率先”，突出“两聚一高”主题，践行“聚焦转型、创新驱动、绿色发展、文明引领”四大路径，做足创新文章，做实富民文章，做强党建文章；坚持“生态环保”的理念和“独具魅力”的发展方向，高标准规划城市建设，市场化运作城市管理，打造高品质文明宜居城市。,7月2日至5日，市委书记桑福岭带领我市党政考察团赴浙江萧山区、桐庐县、安吉县，江苏常熟市、张家港市进行寻标对标考察学习，重点学习五个县市区在新旧动能转换、工业转型升级、城市建设、生态文明建设、美丽乡村建设等方面的先进理念和经验做法。市领导刘峰梅、王玉邦、孙利宝、李庆华、王志强、李永光、王爱民、王大伟、王大鹏、韩培武参加考察学习。。这次我市党政考察团赴江浙开展对标学访，是开展“作风建设年”活动的重要内容，目的在于寻标对标、学习先进、解放思想、找准差距，全面提升思想境界、目标定位和工作水平，以更有力的举措、更扎实的作风推动全市在更高层次上实现更高质量新发展。考察团先后考察了江浙5个县市区的26个项目，一路快马加鞭，穿行发展一线，学习发展良策。每到一处，考察团成员都认真听、仔细看、细致问、深入议，虚心请教。江浙地区践行新发展理念的高度自觉、创业实干的精神面貌和快速转型发展的显著成就，让考察团成员深感震撼、深受教育和启发。。在萧山区，考察团先后考察了杭州国际博览中心、萧山办事服务中心、杭州湾信息港、传化集团。该区大力弘扬“奔竞不息，勇立潮头”的“萧山精神”，坚持一手抓传统产业智能化，一手抓信息、新能源汽车等新兴产业发展，逐渐形成了传统产业和新兴产业的“双发动力”，同时通过“大征迁、大建设、大招商”，打造世界名城新中心。。在桐庐县，考察团先后考察了城市规划展示中心、滨江商住综合体、全域旅游服务中心、海陆世贸电商产业中心、健康小镇、荻浦村。该县以浙江省全域旅游专项改革试点为契机，发挥山水生态和历史人文优势，以景区的理念规划全县，以景点的要求建设镇村，通过全景化打造、全地域覆盖、全资源整合、全产业融合、全方位保障和全社会参与，全力打造“山水如画、人间仙境”的县域大景区，走出了全域旅游、绿色发展的新路子。。在安吉县，考察团先后考察了天荒坪镇余村、上墅乡刘家塘村、灵峰街道蔓塘里自然村、目莲坞自然村、行政中心。该县在美丽乡村建设中坚持“绿水青山就是金山银山”的发展理念，充分发挥良好的生态优势，在竹产品深加工、白茶产业发展和美丽乡村建设等方面走在全国前列，走出了一条生态经济化、经济生态化的发展道路。。在常熟市，考察团先后考察了国家大学科技园、菱创绿色智能制造中心、奇瑞捷豹路虎汽车有限公司、苏州通润驱动设备股份有限公司。该市主动适应经济新常态，深入实施创新驱动发展战略，通过大手笔规划建设城市及工业园区、引进人才支撑产业发展、全力打造政务服务环境等措施，突出龙头项目带动，加快集聚新兴产业，打造先进制造业高地和产业科技创新高地“两大高地”；同时注重环境保护、生态修复，打造山水相依、生态宜居的花园城市。。在张家港市，考察团先后考察了文化中心、东渡纺织、爱康集团、城西新区、再制造示范基地、创新展示中心、沙洲湖科创园。该市与时俱进大力弘扬张家港精神，坚持“稳中求进、争先率先”，突出“两聚一高”主题，践行“聚焦转型、创新驱动、绿色发展、文明引领”四大路径，做足创新文章，做实富民文章，做强党建文章；坚持“生态环保”的理念和“独具魅力”的发展方向，高标准规划城市建设，市场化运作城市管理，打造高品质文明宜居城市。,政府领导到其他城市考察学习或访问,0.6216241258928608,True
135,山东省,潍坊市,青州市领导赴外地考察学习化工产业转型升级工作,2016-05-31,http://www.qingzhou.gov.cn/21/21/xx21420472.html,5月27日，青州市副市长王万信带考察组先后赴寿光市、潍坊市寒亭区、潍坊市潍城区就化工产业转型升级等工作考察学习。。王万信一行听取了寿光市相关负责人关于化工产业转型升级的情况介绍，考察组与对口单位进行了广泛深入地学习交流，详细咨询化工产业转型升级的实施方案和具体措施，探讨工作中遇到的难点疑点。王万信对寿光市实施评级评价助推、进区入园聚集发展等推动化工产业转型升级的做法和取得的成绩表示赞赏，希望双方加强合作交流，共同促进化工产业转型升级。。考察组到寒亭区潍坊嘉实孵化产业园进行了参观学习，该园区是一个为创业企业和创新性科技人才提供创业环境、创业服务的平台。在潍城区乐埠山创新科技产业园，考察组考察了大洋泊车、银河泊车设备有限公司，详细了解整个园区的规划建设和节能环保要求。王万信表示，对照先进园区，大家深受启发、获益匪浅，希望能够以此次参观考察为契机，相互学习借鉴，共谋产业发展。,5月27日，青州市副市长王万信带考察组先后赴寿光市、潍坊市寒亭区、潍坊市潍城区就化工产业转型升级等工作考察学习。。王万信一行听取了寿光市相关负责人关于化工产业转型升级的情况介绍，考察组与对口单位进行了广泛深入地学习交流，详细咨询化工产业转型升级的实施方案和具体措施，探讨工作中遇到的难点疑点。王万信对寿光市实施评级评价助推、进区入园聚集发展等推动化工产业转型升级的做法和取得的成绩表示赞赏，希望双方加强合作交流，共同促进化工产业转型升级。。考察组到寒亭区潍坊嘉实孵化产业园进行了参观学习，该园区是一个为创业企业和创新性科技人才提供创业环境、创业服务的平台。在潍城区乐埠山创新科技产业园，考察组考察了大洋泊车、银河泊车设备有限公司，详细了解整个园区的规划建设和节能环保要求。王万信表示，对照先进园区，大家深受启发、获益匪浅，希望能够以此次参观考察为契机，相互学习借鉴，共谋产业发展。,政府领导到其他城市考察学习或访问,0.5925053215579634,True
135,山东省,潍坊市,广西崇左市妇联考察团来青,2010-10-28,http://www.qingzhou.gov.cn/21/21/xx21415977.html,昨日上午，广西崇左市妇联副主席黄益玲带领部分女村支书、女村主任到我市考察学习花卉产业。副市长于冬菊陪同考察。 考察团先后到我市北方花卉交易中心、亚泰花卉等地进行了考察学习。考察团对我市花卉产业发展的规模和以花卉带动相关产业发展的做法给予了高度评价，并表示将把我市的先进经验带回去以此推动当地女性发展多种种植产业。,昨日上午，广西崇左市妇联副主席黄益玲带领部分女村支书、女村主任到我市考察学习花卉产业。副市长于冬菊陪同考察。 考察团先后到我市北方花卉交易中心、亚泰花卉等地进行了考察学习。考察团对我市花卉产业发展的规模和以花卉带动相关产业发展的做法给予了高度评价，并表示将把我市的先进经验带回去以此推动当地女性发展多种种植产业。,政府领导到其他城市考察学习或访问,0.0,True
135,山东省,潍坊市,洛城街道高密市党政考察团来我市考察学习,2014-05-29,http://www.shouguang.gov.cn/zwgk/LCJD/201405/t20140531_1031465.htm,5月28日，高密市委副书记万丽带领党政考察团一行，来我市洛城街道考察学习旧村改造和土地流转方面的经验。考察团听取了东斟灌村党支部书记李新生关于创办土地股份合作社、蔬菜合作社、资金合作社，实现强村方面的情况介绍，听取了洛城街办主任桑海强关于城郊村改造的情况介绍。。考察团认为，洛城街道和东斟灌村的经验做法值得好好研究，通过这次考察学习，找出适合自己发展的路子。,5月28日，高密市委副书记万丽带领党政考察团一行，来我市洛城街道考察学习旧村改造和土地流转方面的经验。考察团听取了东斟灌村党支部书记李新生关于创办土地股份合作社、蔬菜合作社、资金合作社，实现强村方面的情况介绍，听取了洛城街办主任桑海强关于城郊村改造的情况介绍。。考察团认为，洛城街道和东斟灌村的经验做法值得好好研究，通过这次考察学习，找出适合自己发展的路子。,政府领导到其他城市考察学习或访问,0.0,True
135,山东省,潍坊市,寿光市考察团赴胶东地区考察,2022-07-01,http://www.weifang.gov.cn/ywdt/qxdt/202207/t20220701_6077312.html,6月28日至30日，寿光市委副书记王霞带队，赴胶东地区考察全面深化改革、预制菜产业发展、农业农村等工作。。考察团先后到胶州市行政审批服务大厅、益海嘉里（青岛）食品工业园、蓝城青岛桃李春风田园综合体项目，乳山市华信食品、农村产权流转交易中心、台依湖国际酒庄产业小镇，荣成市银海调理食品项目、海都海洋食品产业园、社会治理服务中心，龙口市绿杰股份有限公司、幸福连城·龙口智能制造基地、格润富德农牧科技股份有限公司等地现场考察，并召开座谈会，就相关考察项目和事项进行了座谈。。考察过程中，大家认真观摩、仔细聆听、用心思考，倾听有关企业和单位的产品创新、技术研发等情况，仔细了解他们的成长轨迹、发展思路、优势所在，普遍感到深受启发。。考察团成员纷纷表示，胶东地区在全面深化改革、预制菜产业发展、农产品及海洋产业加工制造、田园综合体及休闲农业打造等方面都取得了一定成效，有很多先进的经验和做法值得学习和借鉴。通过此次考察学习，开阔了视野，拓展了思路，下一步，要把此次考察学习成效转化为干事创业的强大动力和实际行动，对标先进找差距、解放思想再出发，全力推动寿光各方面工作再上新台阶。,6月28日至30日，寿光市委副书记王霞带队，赴胶东地区考察全面深化改革、预制菜产业发展、农业农村等工作。。考察团先后到胶州市行政审批服务大厅、益海嘉里（青岛）食品工业园、蓝城青岛桃李春风田园综合体项目，乳山市华信食品、农村产权流转交易中心、台依湖国际酒庄产业小镇，荣成市银海调理食品项目、海都海洋食品产业园、社会治理服务中心，龙口市绿杰股份有限公司、幸福连城·龙口智能制造基地、格润富德农牧科技股份有限公司等地现场考察，并召开座谈会，就相关考察项目和事项进行了座谈。。考察过程中，大家认真观摩、仔细聆听、用心思考，倾听有关企业和单位的产品创新、技术研发等情况，仔细了解他们的成长轨迹、发展思路、优势所在，普遍感到深受启发。。考察团成员纷纷表示，胶东地区在全面深化改革、预制菜产业发展、农产品及海洋产业加工制造、田园综合体及休闲农业打造等方面都取得了一定成效，有很多先进的经验和做法值得学习和借鉴。通过此次考察学习，开阔了视野，拓展了思路，下一步，要把此次考察学习成效转化为干事创业的强大动力和实际行动，对标先进找差距、解放思想再出发，全力推动寿光各方面工作再上新台阶。,政府领导到其他城市考察学习或访问,0.0,True
135,山东省,潍坊市,滨州市考察团来我市,2011-03-04,http://www.qingzhou.gov.cn/21/21/xx21416410.html,昨日上午，滨州市副市长耿涛带领考察团一行16人，来我市考察学习花卉生产和物流方面的先进经验和做法。市委常委、副市长王辉陪同考察。 考察团一行先后到我市的良田花卉苗木有限公司、北方花卉交易大厅实地进行了考察学习。他们一边看一边详细询问，对我市以花卉带动其他产业快速发展的做法给予了高度评价，并表示要将我市的一些先进的经验和做法带回去，促进当地同类产业发展。,昨日上午，滨州市副市长耿涛带领考察团一行16人，来我市考察学习花卉生产和物流方面的先进经验和做法。市委常委、副市长王辉陪同考察。 考察团一行先后到我市的良田花卉苗木有限公司、北方花卉交易大厅实地进行了考察学习。他们一边看一边详细询问，对我市以花卉带动其他产业快速发展的做法给予了高度评价，并表示要将我市的一些先进的经验和做法带回去，促进当地同类产业发展。,政府领导到其他城市考察学习或访问,0.0,True
135,山东省,潍坊市,诸城市党政考察团来我市参观考察现代农业发展工作,2023-12-20,http://www.weifang.gov.cn/ywdt/qxdt/202312/t20231220_6278619.html,12月18日，诸城市党政考察团来我市就现代农业发展工作进行参观考察。市委书记贾勤清，市委常委、办公室主任田凯文陪同活动。。考察期间，考察团一行先后到正大蛋业、中粮面业、今麦郎饮品、安丘农谷现代农业展厅、源清田食品等地进行了实地考察学习。通过实地参观、听取讲解、现场交流，考察团对我市依托当地丰富的农业资源，充分挖掘和培育现代农业发展新动能，积极探索智慧农业，广泛推广农业社会化服务，不断推动现代农业提质增效的做法给予了一致好评。。考察团表示，此次参观考察收获良多，安丘在现代农业发展方面有很多新理念、新做法、新经验，非常值得认真学习借鉴，希望以此次考察为契机，进一步加强沟通联系，相互学习借鉴，共同推动两地经济社会高质量发展。,12月18日，诸城市党政考察团来我市就现代农业发展工作进行参观考察。市委书记贾勤清，市委常委、办公室主任田凯文陪同活动。。考察期间，考察团一行先后到正大蛋业、中粮面业、今麦郎饮品、安丘农谷现代农业展厅、源清田食品等地进行了实地考察学习。通过实地参观、听取讲解、现场交流，考察团对我市依托当地丰富的农业资源，充分挖掘和培育现代农业发展新动能，积极探索智慧农业，广泛推广农业社会化服务，不断推动现代农业提质增效的做法给予了一致好评。。考察团表示，此次参观考察收获良多，安丘在现代农业发展方面有很多新理念、新做法、新经验，非常值得认真学习借鉴，希望以此次考察为契机，进一步加强沟通联系，相互学习借鉴，共同推动两地经济社会高质量发展。,政府领导到其他城市考察学习或访问,0.0,True
