province,topic,date,content,label,score,is_match
湖北省,市州赴沿海地区学习考察成果交流会举行,2023-12-31,锚定目标 对标先进 深化改革 开拓创新 把学习考察成果转化为推动高质量发展的实际成效。12月29日，我省举行市州赴沿海地区学习考察成果交流会。省委书记、省人大常委会主任王蒙徽主持会议并强调，要深入学习贯彻习近平总书记关于湖北工作的重要讲话和指示批示精神，认真贯彻落实中央经济工作会议部署，学习借鉴沿海地区深化改革、扩大开放先进经验，锚定目标、对标先进，深化改革、开拓创新，切实把学习考察成果转化为推动湖北高质量发展的实际成效，奋力推进中国式现代化湖北实践。。省委副书记、省长王忠林出席会议并讲话。省政协党组书记、主席孙伟，省委副书记诸葛宇杰，省人大常委会党组书记、常务副主任王艳玲出席会议。。王蒙徽指出，今年以来，各市州、直管市、神农架林区和省直有关单位以多种形式组织党员干部赴沿海地区学习考察，在学以致用、推动发展上取得积极成效，值得充分肯定。到沿海地区学习考察是一种重要的学习方式，对于推动全省各级各部门更新发展观念、提升工作能力、改进工作作风，具有重要意义。要认真学习沿海地区直面困难、敢闯敢拼的精神，盯住目标、实现目标的勇气和胆略，切实增强信心和决心，遇到矛盾不绕道、面对问题不回避，攻坚克难、锐意进取。要通过学习，进一步统一思想认识、找到找准工作切入点和着力点，切实在转变发展理念、发展方式上下功夫，加快追赶沿海地区的步伐，缩小区域发展差距，努力从沿海开放的“后队”转变为新时代内陆发展的“前队”。。王蒙徽强调，学习沿海地区先进经验，要抓住重点、把握关键、学到“真经”。一是既要对标找差距、又要对比找优势。一方面要在发展理念、发展思路、工作能力、工作作风等方面同沿海地区全方位对标，认真检视自身差距和不足，明确努力和改进方向；另一方面也要深入研究本地的历史沿革、资源禀赋、发展机遇，充分认清自身比较优势，把学习成果更好转化为工作思路和工作方法，不断增强发展的内生动力。二是既要知其然、更要知其所以然。既要学理念、也要学方法。一体学习沿海地区深化改革、扩大开放的思路理念、政策举措和制度机制，把“怎么想的”“怎么干的”结合起来思考和把握，并转化为工作举措，防止学用“两张皮”。既要学结果、也要学过程。在全面了解沿海地区经济社会发展最新成果的同时，认真研究相关省市通过改革创新破解发展难题的关键环节，深入分析蕴含其中的内在逻辑，找到可复制、可推广的路径举措。既要学经验、也要学教训。积极学习借鉴沿海地区深化改革开放的好经验好做法，认真研究沿海地区发展过程中遇到的难题、经过的艰辛曲折，进一步明晰发展方式和发展路径。三是学习沿海地区的学习精神和学习态度。始终保持甘当“学生”的谦逊姿态，保持开放的学习精神，弘扬实事求是的优良作风，切实把沿海地区创新改革发展的“真经”学到手，奋力开创高质量发展新局面。。王蒙徽强调，要紧紧围绕习近平总书记赋予湖北加快建成中部地区崛起重要战略支点的目标定位，把自己摆进去，将支点建设的“五个功能定位”细化落实到本地区本部门工作中，制定可落地、可考核的具体目标。。要主动把沿海地区深化改革、扩大开放的有效做法和成功经验“拿来”，认真消化吸收、转化运用，因地制宜走出一条符合自身特点的路子。要建立常态化长效化的学习机制、联系机制、合作机制，促进我省和沿海地区优势互补、共同发展。,其他,0.6173712522689698,True
湖北省,湖北省党政代表团赴西藏学习考察,2021-10-11,按照省委工作安排，10月10日至11日，省委副书记、省长王忠林率领的湖北省党政代表团，在西藏自治区党委副书记、自治区政府代理主席、拉萨市委书记严金海等陪同下，赴西藏山南市学习考察，并召开湖北·西藏对口支援工作座谈会，深入贯彻习近平总书记关于西藏工作的重要论述和在西藏考察时的重要讲话精神，贯彻落实新时代党的治藏方略，交流、对接进一步做好湖北对口援藏工作。。王忠林代表省委、省政府，向西藏自治区党委、政府对湖北经济社会发展，特别是疫情防控和疫后重振给予的大力支持表示衷心感谢。他说，党的十八大以来，在以习近平同志为核心的党中央坚强领导下，西藏经济社会发展各项事业取得全方位进步、历史性成就。我们将学习发扬西藏精神，学习借鉴西藏推进绿色发展的实践探索，学习运用西藏践行以人民为中心发展思想的宝贵经验，提振精神、锐意进取，推动湖北高质量发展迈上新台阶。。学习发扬西藏精神，学习借鉴西藏推进绿色发展的实践探索，学习运用西藏践行以人民为中心发展思想的宝贵经验，。王忠林说，湖北与西藏手足情深、携手前行，对口援藏27年来，两地守望相助、人文相亲、合作共赢，结下深厚情谊，结出累累硕果，谱写了“鄂藏一家亲”新佳话。我们将精诚如一、倾心用力，进一步创新援藏工作思路，聚焦重点领域，深化产业援藏、教育援藏、医疗援藏、就业援藏和智力援藏，加强交往交流交融，在高起点上开创对口援藏工作新局面，为“建设美丽幸福西藏，共圆伟大复兴梦想”作出新的更大贡献。。严金海代表自治区党委、政府，对湖北省长期以来给予西藏工作的高度重视和大力支持表示衷心感谢。他指出，在以习近平同志为核心的党中央坚强领导和关心关怀下，西藏工作取得了全方位进步、历史性成就。长期以来，湖北省坚决贯彻中央战略决策，特别是新冠疫情发生后，依然保持援藏工作力度不减、资金投入不减、任务指标不减、帮扶力量不减，成为中华民族一家亲、同心共筑中国梦的生动实践。衷心希望湖北省一如既往关心西藏工作，继续加大对山南支援力度。我们将深入贯彻落实习近平总书记关于西藏工作重要论述和新时代党的治藏方略，贯彻落实总书记在中央民族工作会议上的重要讲话和在西藏考察时的重要指示精神，统筹推进“四件大事”，扎实做好受援工作，以优异成绩回报总书记和党中央的关心关怀，回报湖北人民的无私援助。。新冠疫情发生后，依然保持援藏工作力度不减、资金投入不减、任务指标不减、帮扶力量不减，成为中华民族一家亲、同心共筑中国梦的生动实践。。自1994年对口援藏以来，湖北省共选派9批1022名优秀援藏干部人才援助西藏山南市，实施援藏项目596个，累计援助资金、物资44.68亿元。王忠林、严金海一同深入山南的企业、社区、学校，调研对口支援情况。在武汉宏农公司山南藏鸡产业基地，王忠林详细了解项目建设运营情况，叮嘱企业发挥农业科技优势，打造种植、养殖、加工全产业链，带动群众增收致富。在湖北援藏工作队支持下，扎西曲登社区挖掘藏戏等传统文化资源，发展民宿旅游，王忠林对此给予充分肯定，要求及时总结经验，探索更多帮助藏区群众发家致富的路径；他还来到居民次仁家中，询问生产生活情况，同群众话家常，祝福大家日子越过越红火。在乃东区中学，王忠林认真听取我省教育援藏情况介绍，与湖北援藏教师亲切交流，要求进一步发挥湖北教育优势，助力山南改善教育条件、提升教育质量，更好促进民族交流。。在湖北援藏家园，王忠林、严金海看望慰问了援藏干部人才。王忠林向大家致以亲切问候和崇高敬意，勉励大家,政府领导到其他城市考察学习或访问,0.0,True
湖北省,王祺扬率襄阳市党政代表团赴洛阳南阳考察学习,2023-08-06,8月2日至4日，省委常委、襄阳市委书记王祺扬率襄阳市党政代表团考察洛阳、南阳，并主持召开学习总结交流会。王祺扬强调，要学习借鉴兄弟城市的理念思路、经验做法、精神作风，增强加快发展的危机感、紧迫感和责任感，切实把考察成果转化为推进工作的实际成效。。王祺扬表示，要高度重视发展文旅产业，用心用情用力做好文化传承工作，持续提高襄阳文化影响力。要推动文物保护和利用有机结合，坚定不移推动襄阳古城保护性修复和科学化利用。要一体推进新城建设和城市更新，提升城市能级和品质。要大力推进农业产业化，以壮大龙头企业为重点发展农产品精深加工业。要大抓产业、抓大产业，加强招商引资和项目建设，推动产业集群发展。要坚持党建引领，提高城市治理和社区服务水平，打造便民利民的完整社区。。王祺扬强调，要大力发扬“四敢”精神，勇于创新，拼搏奋进，谋定快干，敢想敢干，真抓实干，久久为功，坚持“一张蓝图绘到底”，实行专班化组织、方案化实施、闭环化管理，推动襄阳都市圈高质量发展行稳致远。（雷闯）,政府领导到其他城市考察学习或访问,0.501734257240201,True
湖北省,襄阳市传达学习习近平总书记考察湖北重要讲话精神,2022-07-02,7月1日，省委常委、襄阳市委书记王祺扬主持召开市委常委会（扩大）会议，传达学习习近平总书记考察湖北时的重要讲话精神，按照省委要求，研究部署贯彻落实措施，推动习近平总书记考察湖北重要讲话精神在襄阳落实落地。。会议指出，要完整准确全面理解和把握习近平总书记考察湖北重要讲话精神的核心要义和精神实质，坚定捍卫“两个确立”、坚决做到“两个维护”，站稳人民立场，推进创新驱动发展，厚植人才第一资源，高效统筹疫情防控和经济社会发展，统筹发展和安全，坚决守住高质量发展安全底线，不断提升社会治理体系和治理能力现代化水平，推动襄阳都市圈高质量发展，加快打造引领汉江流域发展、辐射南襄盆地的省域副中心城市。。会议要求，各级党组织要把学习宣传贯彻习近平总书记考察湖北重要讲话精神作为当前和今后一个时期重大政治任务，扎实抓好系统学习、宣传宣讲、贯彻落实，保持平稳健康的经济环境、国泰民安的社会环境、风清气正的政治环境，为湖北建设全国构建新发展格局先行区作出应有贡献，以优异成绩迎接党的二十大胜利召开。（夏永辉、李磊）,不属于政府领导到其他城市考察学习的新闻,0.6936137009322536,True
湖北省,宜昌市传达学习习近平总书记考察湖北重要讲话精神,2022-07-03,7月1日，副省长、宜昌市委书记王立主持召开市委常委会（扩大）会议，传达学习习近平总书记考察湖北重要讲话精神，部署贯彻落实工作。。会议指出，习近平总书记在考察中深刻阐述了我国发展面临的形势，对科技自立自强、统筹发展和安全、提升发展的独立性自主性安全性、夯实城市治理基层基础等作出重要指示。要把学习宣传贯彻习近平总书记重要讲话精神作为当前和今后一个时期的重要政治任务，一丝不苟抓好贯彻落实，以实际成效，迎接党的二十大胜利召开。。会议强调，要深刻领会习近平总书记对科技自立自强的重要要求，把创新摆在现代化建设的核心位置，把创新力量的培育、创新环境的营造，作为一项长期的战略性任务、原动力工程来抓，坚持抓行业必须抓创新。要始终牢记习近平总书记“坚持就是胜利”的谆谆教诲，认真总结、不断完善常态化疫情防控措施，提高科学防控、精准防控水平，坚决守住不出现疫情规模性反弹的底线。要深刻领会习近平总书记对基层治理的重要要求，深化新时代党建引领基层治理，牢固树立大抓基层的鲜明导向，深入实施筑堡工程，夯实城市治理基层基础。（金凌云、雷鹏程）,其他,0.514719677762456,True
湖北省,任振鹤率队赴安徽学习考察医改经验探索医改湖北路径,2016-11-11,9日至11日，副省长任振鹤率队赴安徽学习考察医改经验。考察组先后到安徽医科大学第二附属医院、莲花社区卫生服务中心以及肥西县人民医院、卫生计生委、严店乡苏小卫生室、三河镇中心卫生院、南街卫生室参观考察。。任振鹤在座谈交流时说，安徽省在医改工作上，以敢于创新的理念、敢为人先的举措、敢啃硬骨头的勇气，在“三医”联动改革上整体推进，大胆探索，以采购方式的优化降药价，以诊疗方式的分级优服务，以医保支付方式的改革强约束，在医疗共同体建设、药品带量采购、基层服务能力提升、信息化支撑等关键领域和重点环节推陈出新，走在全国前列，值得湖北认真学习借鉴。。任振鹤表示，要认真学习、消化吸收安徽改革经验，以始终坚持新时期卫生与健康工作方针、始终坚持以人民为中心、始终坚持问题导向的医改思路，以建立强有力的领导体制、强有力的问责机制、强有力的联动机制为动力，以“两控三改”为重点，推动我省医改由治已病向治未病转变、由单一向综合转变、由“三医”单项突破向“三医”联动改革转变，探索医改湖北路径。（胡子辛、王海平）,政府领导到其他城市考察学习或访问,0.5750207055641776,True
湖北省,省党政代表团赴河南学习考察推进汉江生态经济带建设,2016-05-02,李鸿忠在讲话中说，鄂豫两省山水相连、人文相亲，有着深厚的历史渊源，长期以来建立了紧密关系。特别是湖北缺煤少油乏气，河南在煤炭供应方面对湖北给予了大力支持，让湖北感受到了兄弟省份的温暖，为湖北发展提供了源源不竭的动力。湖北省委、省政府和全省人民对此铭记在心，表示衷心感谢。近年来，河南省经济社会发展取得了辉煌成就，我们表示由衷祝贺。此次湖北党政代表团来河南考察，一是学习取经，二是加强交流、深化合作。面对经济新常态和艰巨繁重的改革发展任务，河南省注重以先进的发展理念为引领，改革开放的意识强，解放思想的力度大，谋划推动发展的思路新。河南高标准谋划推动郑东新区建设的做法，放眼全球推动新经济新业态的经验，传承红旗渠精神、焦裕禄精神艰苦奋斗的作风，都值得湖北认真学习借鉴。。李鸿忠表示，国家“十三五”规划纲要明确提出，推进汉江生态经济带建设，这对鄂豫两省加强合作提供了新的机遇。汉江生态经济带是连接长江经济带和丝绸之路经济带的战略通道，发挥着承东启西、连接南北的纽带作用。加快汉江生态经济带建设，对促进中部地区崛起具有重要战略意义。湖北、河南都是汉江流域的重要省份，共同肩负着加快汉江生态经济带建设、促进中部地区崛起的神圣使命，承担着保护南水北调中线工程水源、确保一江清水永续北送的重大责任，希望我们两省按照习近平总书记要求“坚持生态优先、推动绿色发展”的指示精神，在汉江水污染防治、水环境保护、水生态修复等方面，进一步深化交流、扩大合作，统筹规划和科学布局沿江产业和城镇，携手把汉江生态经济带打造成为全国生态文明先行示范带，促进绿色发展、互利双赢。。谢伏瞻对我省党政代表团来河南考察表示欢迎。他说，湖北省党政代表团来河南考察调研、传经送宝，对河南的工作是很大的帮助与指导。近年来，在国际金融危机的冲击下，在经济进入新常态、增长普遍乏力的情况下，湖北省经济社会发展逆势而上，“十二五”时期生产总值从全国第11位上升到第8位，增速在全国和中部地区处于前列，经济结构不断优化，教育科技基础好发展快，创新发展支撑能力持续提升，发展质量明显提高，改革开放持续深化，人民生活水平大幅提升，这些成就来之不易，是湖北省广大干部群众在以李鸿忠书记为班长的省委坚强领导下共同努力的结果。湖北省切实践行创新、协调、绿色、开放、共享发展新理念，创造了好的经验。我们将认真学习湖北的先进经验，结合河南实际，按照中央决策部署，补强短板，加快发展步伐，为河南经济社会发展注入更多动力活力。。谢伏瞻表示，河南省将按照豫鄂战略合作协议，加强双方全方位的合作，不断提升发展能力。以南水北调中线工程水源地的生态建设和环境保护为重点，共同推进汉江生态经济带建设；以郑万高铁建设为重点，加强交通基础设施建设合作，尽快打通中部通向大西南的通道，促进长江经济带建设和长江中上游地区与中部地区的对接；以大别山、秦巴山区的脱贫攻坚为重点，全面推进区域发展方面的务实合作；以市场经济基本原则为导向，推动产业融合发展和深化合作。同时，进一步强化两省之间科技、教育、城乡统筹发展和城市建设等方面的合作。相信两省通过各层面的对接联系，深入开展全方位、多渠道、宽领域的合作，一定能实现互惠互利、共同发展，为中部地区崛起和全国发展大局作出新的更大贡献。。省领导阮成发、傅德辉、于绍良、任振鹤，武汉市市长万勇，十堰市、襄阳市和省有关部门主要负责同志参加学习考察。。河南省领导邓凯、吴天君、夏杰、李文慧、马懿、赵建才等陪同考察或出席座谈会。（黄俊华、张进）,政府领导到其他城市考察学习或访问,0.0,True
湖北省,湖北省党政代表团召开赴赣湘学习考察交流座谈会,2021-03-18,全国“两会”刚刚闭幕，3月16日至18日，省委书记应勇，省委副书记、省长王晓东率湖北省党政代表团赴江西、湖南学习考察，推动三省深化合作交流，同题共答、同频共振，共同实施服务好国家战略，推进长江中游城市群协同发展，打造全国重要增长极，务实重行合力开创推动中部地区崛起新局面。18日晚，结束学习考察行程返汉后，湖北省党政代表团立即召开交流座谈会。应勇强调，要深入学习贯彻习近平总书记考察湖北、参加湖北代表团审议时的重要讲话精神，落实全国“两会”精神，坚持发展第一要务，立足新发展阶段，完整、准确、全面贯彻新发展理念，着力服务和融入新发展格局，认真学习借鉴江西、湖南等兄弟省市的好做法好经验，切实把学习考察成果转化为大抓发展的实际行动，时不我待、只争朝夕，以思想破冰引领发展突围，切实解决湖北发展不平衡、不充分问题，加快“建成支点、走在前列、谱写新篇”。。王晓东主持座谈会。省政协主席黄楚平，省委副书记王瑞连，省人大常委会党组书记、常务副主任王玲出席座谈会。。应勇指出，这次赴江西、湖南学习考察，达到了学习取经、交流合作、共谋发展的目的。湖北与江西、湖南区位条件、资源禀赋、发展阶段总体相近，都处在中部腹地、长江中游，都肩负着全面推动长江经济带发展、促进中部地区加快崛起等共同使命。我们要始终胸怀“国之大者”，切实提高政治站位，进一步激活、赋能、完善中三角协同发展体制机制，在实施和服务国家战略中展现湖北担当作为。。“一切未来都是当下的集合，一切当下都是最早的历史。”应勇强调，发展不够是湖北当前最大的实际，与发达地区和发展势头好的地区比，湖北发展最大的差距在理念、在机制、在作风。要认真学习借鉴兄弟省市敢于“无中生有”“有中生优”的魄力和手笔，紧紧围绕“建成支点、走在前列、谱写新篇”的目标定位，着力推进“一主引领、两翼驱动、全域协同”区域发展布局，构建现代化经济体系和现代产业体系。要坚持稳中求进工作总基调，在质量高、结构优、可持续的前提下，发展能快则快，全力以赴把疫情造成的损失补回来，把应有的正增长追回来，确保开局漂亮、全年精彩。。应勇强调，行棋观大势，落子谋全局，要从五年、十年乃至更长时间看今天，为湖北未来发展布局、为湖北长远发展落子，持之以恒抓重点、打基础、利长远。对湖北未来经济发展具有基础性、引领性、战略性意义的重大项目、重大平台，要以“功成不必在我、功成必定有我”的历史担当，锲而不舍、久久为功抓好落实。要着力抓好科技创新硬支撑，加快建设科技强省，切实把科教优势转化为创新优势、发展优势、人才优势。着力提升营商环境软实力，优化制度供给，持续推进营商环境革命，当好“有呼必应、无事不扰”的“店小二”。。应勇强调，要谋在长远、干在当下，切实做好“十四五”开局起步各项工作。坚持生态优先、绿色发展，深入践行绿水青山就是金山银山的理念，把好产业准入门槛。要加大招商引资和项目建设力度，加大工业技改投入，推动制造业数字化智能化转型升级，巩固实体经济根基。加快推进武汉城市圈同城化发展，发挥武汉和襄阳、宜昌的辐射带动作用，加快县域经济、块状经济发展。。应勇要求，要毫不放松抓好常态化疫情防控，坚持科学精准、因时因势、动态调整，以严防输入为重点严防反弹，严格落实“人物地”同防等闭环管理措施，确保防控不松懈、疫情不反弹、发展不停步。要加强安全生产，坚决守住不发生重特大事故的底线，共同珍惜呵护来之不易的良好局面。。省领导王忠林、刘雪荣和荆州市、省发改委、省经信厅、省交通运输厅主要负责同志在会上交流发言，省领导李乐成、柯俊、张维国，各市州和省直有关单位负责同志参加座谈会。（李保林、周呈思）,政府领导到其他城市考察学习或访问,0.5722151968137258,True
湖北省,湖北省党政代表团赴新疆学习考察,2023-09-02,按照省委工作安排，8月30日至9月1日，省委副书记、省长王忠林率领湖北省党政代表团赴新疆学习考察，深入贯彻习近平总书记在听取新疆维吾尔自治区党委和政府、新疆生产建设兵团工作汇报时的重要讲话精神，推动对口援疆工作再上新台阶。新疆维吾尔自治区党委书记、新疆生产建设兵团党委第一书记、第一政委马兴瑞，自治区党委副书记、自治区政府主席艾尔肯·吐尼亚孜，自治区党委副书记、兵团党委书记、政委李邑飞出席相关活动。。考察期间，湖北省党政代表团与自治区和兵团领导开展了深入座谈交流。马兴瑞代表自治区党委、政府、兵团和全区各族人民，衷心感谢湖北省长期以来对新疆工作的大力支持和无私援助。他说，习近平总书记高度重视新疆工作，时隔一年再次亲临新疆，从战略和全局高度为新疆改革发展稳定把脉定向、掌舵领航，我们深感责任重大。在新疆认真学习宣传贯彻习近平总书记听取自治区和兵团工作汇报时重要讲话精神的关键时刻，湖北省党政代表团来新疆考察，是对鄂新两省区共同落实党中央决策部署、进一步深化对口援疆和交流合作的有力促进。当前，湖北正加快建设全国构建新发展格局先行区，加快建成中部地区崛起重要战略支点，荆楚大地一派欣欣向荣景象。新疆完整准确全面贯彻新时代党的治疆方略，牢牢把握在国家全局中的战略定位，加快推进事关长治久安的根本性、基础性、长远性工作，美丽新疆建设处在重要的战略机遇期。希望双方积极推动对口援疆向全方位合作拓展，聚焦重点领域，推进牵一发而动全身的重点工作，不断提升对口援疆综合效益，持续推动两省区优势互补对接，实现更大范围、更宽领域、更深层次务实合作，在服务和融入新发展格局中实现更大发展。。王忠林代表湖北省委、省政府，向新疆维吾尔自治区和新疆生产建设兵团对湖北疫情防控、疫后重振和经济社会高质量发展给予的支持帮助表示感谢。他说，近年来，自治区和兵团深入学习领会习近平总书记关于新疆工作的重要指示精神，创造了长治久安和高质量发展的重大成就和宝贵经验，展现出矢志发展、富民兴边的大气魄，固边稳疆、筑牢屏障的大担当，创新治理、巩固团结的大格局，自强不息、艰苦创业的大情怀，让我们深受教育、深感敬佩。对口支援新疆博尔塔拉蒙古自治州和兵团第五师双河市，是湖北义不容辞的重大政治责任。我们将深入贯彻习近平总书记在听取新疆维吾尔自治区党委和政府、新疆生产建设兵团工作汇报时的重要讲话精神，完整准确全面贯彻新时代党的治疆方略，紧扣新疆所需、发挥湖北所能，深度对接新疆打造向西开放桥头堡、建设重点产业集群、科技创新和社会事业发展等需求，做细做实智力援疆、产业援疆、民生援疆、文化润疆各项工作，形成更多标志性成果，为加快建设美丽新疆贡献湖北力量。。艾尔肯·吐尼亚孜表示，新疆工作在党和国家工作全局中具有特殊重要的地位，事关强国建设、民族复兴大局。在中国式现代化进程中更好建设美丽新疆，离不开兄弟省区市的大力支持。长期以来，湖北省委、省政府始终把对口援疆工作作为重要政治责任、摆在重要位置，以湖北所能服务新疆所需，加大援疆力度、拓展援疆领域、创新援疆方式，不断提升对口援疆综合效益，走出了一条体现湖北特色、符合新疆实际的援疆之路，把祖国大家庭的温暖送到了新疆各族人民的心坎上，谱写了鄂新两地“一家亲”的华美乐章，为新疆改革发展稳定作出了重要贡献。我们将以此次座谈会为契机，进一步学深悟透做实习近平新时代中国特色社会主义思想，完整准确全面贯彻新时代党的治疆方略，深化战略对接、加强合作交流，为扎实推进中国式现代化新疆实践作出更大贡献。,政府领导到其他城市考察学习或访问,0.0,True
湖北省,鄂党政代表团上海学习考察俞正声韩正会见代表团,2012-04-25,4月24日下午至25日，省委书记、省人大常委会主任李鸿忠，省委副书记、省长王国生率省党政代表团在上海学习考察。中共中央政治局委员、上海市委书记俞正声，市委副书记、市长韩正会见了代表团一行。。俞正声对代表团一行表示热烈欢迎，介绍了上海经济社会发展的有关情况。他说，湖北这些年发展变化很大，地区生产总值、财政收入等主要经济指标都有很大增长，为促进中部地区崛起作出了贡献。目前，上海正深入贯彻落实科学发展观，加快推进创新驱动、转型发展，努力减少“四个方面的依赖”，即减少对重化工业增长的依赖、对房地产业发展的依赖、对加工型劳动密集型产业的依赖、对投资拉动的依赖，大力发展先进制造业和金融、航运、贸易等现代服务业，同时充分发挥上海市场流通和人才济济的优势，培育和发展高端品牌制造业、时尚设计产业等。他表示，要学习湖北同志蓬勃向上的朝气、奋勇求进的精神和积极进取的干劲，进一步加强与湖北的交流合作，推进上海转型发展。。李鸿忠对上海给予我省的大力支持表示衷心感谢，介绍了我省经济社会发展的总体思路和进展情况。他说，近几年，湖北在历届省委、省政府打下的坚实基础之上，按照省九次党代会作出的决策部署，围绕构建促进中部地区崛起重要战略支点的目标，狠抓各项工作落实，同时进一步完善发展思路，形成了一元多层次战略体系，经济社会发展取得了新的成效。湖北和上海处在不同发展阶段，经济互补性很强，我们要认真学习上海推进转型发展的勇气和决心，学习上海坚持创新驱动、科学发展的经验和做法，在上海结构调整、产业梯度转移中寻找发展机遇，加强交流合作，促进优势互补、互利共赢。。在沪期间，代表团一行在韩正陪同下，考察了上汽集团、上海通用汽车有限公司和国药集团旗下上海医药工业研究总院、上海现代制药股份有限公司。上汽集团是国内A股市场最大的整车上市公司，旗下上海通用汽车有限公司已与武汉签署合作协议，在江夏联手打造继上海、烟台、沈阳之后的第四生产基地。代表团一行与上汽集团高层进行了会谈，并参观上海通用产品展厅、总装厂、泛亚汽车技术中心。“科技创新、尊重人才”的公司文化，“创新求突破、成本立优势、质量树品牌”的发展理念，让代表团一行深受启发。韩正表示，上海通用第四基地落户武汉，是上汽集团自身发展的需要，有利于企业治理结构优化、生产布局调整和核心竞争力提高，也符合国家汽车产业发展的整体战略。上海市委、市政府全力支持上汽集团到湖北武汉投资发展。李鸿忠表示，上海通用投资武汉，揭开了上汽集团与湖北合作的新篇章。湖北武汉各级政府将全力以赴为项目建设发展做好服务。。作为我国中央企业医药健康产业平台，国药集团2010年与省政府签署了战略合作框架协议。目前，协议各项内容均取得较大进展。代表团一行深入上海医药工业研究总院张江研发中心和上海现代制药生产基地，仔细了解医药新技术、新产品研发和生产情况，并就落实协议内容、加强交流合作进行了磋商。国药集团有关负责人表示，十分看好湖北武汉、特别是武汉光谷生物城的发展前景，将加大力度，把武汉尽快建成全国性的医药研发和生产基地。。上海市领导冯国勤、殷一璀、李希、丁薛祥、王培生、艾宝俊、姜平，市政府秘书长洪浩参加会见或陪同考察。。省领导阮成发、李春明、楼阳生、田承忠，武汉市市长唐良智，省政府秘书长傅德辉等随同考察。（黄俊华）,政府领导到其他城市考察学习或访问,0.7450934280976155,True
