code,province,city,topic,date,url,content,content.1,label,score,is_match
273,陕西省,安康市,郭青率我市党政代表团赴常州考察学习,2020-11-08,https://www.ankang.gov.cn/Content-2189715.html,11月5日至7日，省人大常委会副主任、市委书记郭青率我市党政代表团赴江苏省常州市考察学习。常州市委书记齐家滨，市委副书记、市长陈金虎，市委常委韩九云、方国强、梁一波，副市长李林、陈正春分别陪同考察。。齐家滨在陪同考察时表示，近年来常州安康互访交流已成常态，两地协作成果越来越丰硕、合作越来越密切、感情也越来越深厚。两地各有资源禀赋、产业特色，经济互补性很强，希望继续深化对口协作，实现互惠互利、共同发展。常州将进一步强化政治担当，落实好“四个不摘”要求，健全协作长效机制，把“输血”与“造血”、“硬件”与“软件”结合起来，在人才培养、技术创新、项目合作等方面加大对安康的支持力度，推动常安协作再上新台阶。,为推动苏陕扶贫协作工作，进一步加强常州安康残联系统对口帮扶工作力度，8月18日至22日，安康市残联副理事长鲁保国带领有关县区负责人，赴常州市对接残疾人扶贫协作事宜并考察学习残疾人工作。。安康市残联一行先后走进常州市残疾人之家、残疾儿童康复中心、残疾人托养中心、文体活动中心等残疾人服务机构，认真考察学习常州市的残疾人托养、就业及康复服务等工作，深入了解常州在残疾人集中就业、政府购买公共服务、发挥社会组织作用助推残疾人事业发展方面的好做法好经验，就深化扶贫协作，加强残联系统对口帮扶进行了多方面交流。。通过学习考察，大家开阔了眼界，启发了思维，认识了差距，增添了动力，收获颇丰，感受良多。一是地方党委政府重视残疾人工作。常州市各级党委政府通过各种形式鼓励支持社会组织开展残疾人服务工作，免费为他们提供办公场所，并给予充足的经费保障，极大的调动了社会组织承接残疾人康复、就业服务的积极性和主动性。二是常州市经济发达，残疾人事业投入多，残疾人服务设施功能齐全，可满足残疾人多样化需求。三是爱心助残机构多。众多爱心企业和社会组织，多元化服务于残疾人，为残疾人就业、康复、托养、文化活动提供了有效资源，提高残疾人幸福指数。。考察组一行对常州市残疾人工作高度赞赏，纷纷表示要认真学习常州市残疾人工作的新思路和好做法，将亮点经验带回安康，推动安康市残疾人工作再上新台阶。,其他,0.5055450172102971,True
273,陕西省,安康市,郭青率我市党政代表团赴河北省衡水市考察学习,2020-10-12,https://www.ankang.gov.cn/Content-2179408.html,10月9日至11日，省人大常委会副主任、市委书记郭青率我市党政代表团赴河北省衡水市考察学习。衡水市委书记赵革，市人大常委会主任王金刚，市委常委商黎刚、孙世岩，副市长吴波分别陪同考察。。郭青一行来到衡水湖国家级自然保护区，详细了解衡水湖资源保护、污染防治、开发利用等情况，与滨湖新区管委会负责人就创新湖泊管理体制机制深入交流，表示将认真学习借鉴衡水市在湖泊、湿地保护利用方面的措施和经验，以更加科学精准的举措做好我市瀛湖生态环境保护和利用工作。在衡水中学，代表团实地参观校园规划建设情况，认真聆听学校负责人关于办学机制、学校管理等方面的情况介绍，对该校创新教育教学方式、取得丰硕成果表示钦佩。郭青说，衡水中学是衡水市的靓丽名片和宝贵财富，拥有超前的教育理念和丰富的办学经验，教育部门和相关学校要虚心学习、主动对接，积极加强交流合作，助推我市教育事业再上新台阶，让更多山区学生走出大山、考上名校、改变命运。。在河北养元智汇饮品股份有限公司，郭青详细了解企业产品研发、品牌创建、市场营销、基地建设等情况后指出，“六个核桃”具有很强的品牌影响力和市场竞争力，是“无中生有”的产业发展典范。安康是全国最大的天然富硒区，富硒水资源丰富，核桃种植面积大，生态友好型产业发展势头强劲。希望双方深化沟通交流，开展务实合作，实现互利共赢。,8月7日，渭南市政协党组书记、主席陈俊哲带领考察组来安开展“重走总书记来陕考察路线 领会重要讲话精神 体会为民情怀 学习工作经验 推进以案促改”考察学习活动。安康市政协主席陈勇、副主席马晓旬，秘书长李云健等陪同考察。 重走总书记考察路 牢记总书记嘱托 在蒋家坪村女娲凤凰茶业现代示范园区，大家沿着习近平总书记来安调研时的路线，认真聆听该村党支部书记罗显平声情并茂地讲述习近平总书记在茶山上同茶农们亲切交谈时的种种情景，深刻地感受总书记坚持以人民为中心的民生情怀。,政府领导到其他城市考察学习或访问,0.0,True
273,陕西省,安康市,郭青率我市党政代表团赴常州考察学习,2019-12-06,https://www.ankang.gov.cn/Content-2012312.html,12月4日至6日，省人大常委会副主任、市委书记郭青率我市党政代表团赴江苏省常州市考察学习。5日下午，两市举行扶贫协作与经济合作联席会议，郭青、常州市委书记汪泉出席并讲话，常州市委常委、常务副市长曹佳中主持会议。。郭青代表市委、市政府对常州多年来的倾心帮扶表示感谢。他指出，安康脱贫攻坚及经济社会发展取得的成就，与常州长期以来的支持帮助密不可分，特别是由常州帮扶工作组协助引进的毛绒玩具文创产业已成为安康贫困人口就业增收的主导产业，为占全市三分之一的搬迁群众提供了较充裕的就业机会。常州挂职干部带着责任、带着感情来到安康、融入安康，在创新合作机制、搭建合作平台、招商引进项目、宣传推介安康等方面发挥了重要作用，为帮扶工作树立了标杆、做出了榜样。。汪泉代表常州市委、市政府对我市党政代表团表示欢迎。他表示，一年来，常州对口帮扶安康做了大量深入细致、扎实有效的工作，取得了明显成效。下一步，常州将本着更加积极、更加主动、更加务实、更富成效的精神，深化产业项目合作，务实推进劳务协作，着力强化人才支援，动员社会力量参与，与安康广大干部群众一道携手同行、共奔小康。,8月9日至10日，宝鸡审计处处长陈金仓一行3人来我市考察学习。市审计局局长陈国进、副局长郭峰、有关科室负责人陪同。 考察组一行实地参观了市审计局机关建设以及创建国家文明单位硬件建设，学习、查看了市审计局追赶超越、目标责任制管理、审计成果运用、投资审计等方面的资料。随后，在座谈会上，陈国进就近年来安康审计工作取得的成绩和特色亮点进行了介绍，陈金仓通报了本次考察学习的有关情况，与会人员围绕审计展开了深入交流。 考察组认为，安康审计工作走在了全省前列，村级财务审计更是全国首创，相关地市以及外省多次来安康取经学习，本次考察学习收获也很多，可以说是不虚此行。下一步，我们将以安康为追赶对象，结合实际，认真学习借鉴安康的先进经验，深入研究探讨，推动宝鸡审计事业持续创新发展。 据悉，本次考察组选取安康作为考察对象，是经省上推荐后选定的。,政府领导到其他城市考察学习或访问,0.0,True
273,陕西省,安康市,郭青带队到广东学习考察包装饮用水产业,2017-06-20,https://www.ankang.gov.cn/Content-109259.html,"6月14日至17日，市委书记郭青、副市长蒋清海带队赴广东省惠州、广州两市学习考察包装饮用水产业并开展招商活动。 考察组一行先后考察了惠州市景田食品饮料有限公司和达能益力泉饮品有限公司生产基地、广州市长寿村饮品有限公司，并参加中国（广州）国际高端饮用水产业博览会，每到一地，都详细了解企业生产工艺、产能产值、品牌策划、市场营销等方面情况，探讨交流我市包装饮用水产业发展之策，推介安康优质生态资源，寻找合作商机。 考察中，郭青指出，与广东等省市蓬勃发展的状况相比，我市包装饮用水产业才刚刚起步，企业管理、品牌建设、市场营销等方面还有很大的创新突破空间。随着人们消费能力的增强和对饮用水健康的重视，功能性矿泉水消费市场的发展黄金期已经到来。南水北调重要水源涵养区和中国最大的天然富硒区是安康最大的资源比较优势，发展包装饮用水产业不仅契合“健康中国”战略，更是“绿水青山就是金山银山”安康实践的生动体现，必将成为安康生态经济新的增长点。 郭青强调，要以此次学习考察为契机,进一步解放思想、更新观念、理清思路，准确把握包装饮用水产业发展趋势，抢抓机遇、加快发展，力争在激烈的市场竞争中取得战略突破。要加大国内国际包装饮用水大企业引进力度，实现优势资源与资金、品牌、技术的对接，借助大企业优良的营销网络和品牌形象，做大做强我市包装饮用水产业。要充分发挥全市包装饮用水产业创新发展战略联盟作用，完善发展规划、促进合作交流、聚力开拓市场，统筹推进我市包装饮用水产业发展。各相关部门要认真履责，持续强化宣传推广，加强生产和市场监管，加快申报地理标识，为企业提供全方位服务。各金融单位要根据全市包装饮用水产业发展需求，切实强化金融服务，增加有效信贷投放，实现银企合作共赢。 市工信局、国土局、质监局、招商局，旬阳县、岚皋县和相关县区经贸局，以及部分驻安银行、包装饮用水企业负责同志参加活动。",6月28日，宝鸡市纪委常委、监察局副局长蔡鸿飞带领市委组织部、市编办等部门同志一行5人来我市学习考察党风廉政建设巡察工作。 在考察座谈会上，市委巡察办主任徐杰从基本情况、主要做法和巡察工作体会等方面向考察组介绍了安康市巡察工作开展情况；双方就巡察工作的机构设置、人员组成、巡察范围和重点内容、巡察方式与程序以及相关制度建设等问题进行交流讨论。随后，考察组一行来到我市巡察组办公区，现场了解巡察组工作情况。 宝鸡市考察组一行对我市巡察工作的做法及取得的成效给予高度评价，认为安康市的巡察工作走在全省前列，有很多值得学习、借鉴的地方，为宝鸡市的巡察工作提供了有益启示，希望今后加强联系和交流。,政府领导到其他城市考察学习或访问,0.0,True
273,陕西省,安康市,我市党政代表团赴常州市学习考察,2017-02-27,https://www.ankang.gov.cn/Content-105245.html,2月23日至26日，市委书记郭青率安康市党政代表团赴江苏省常州市学习考察，深入推进两市扶贫协作工作。24日上午，两市举行扶贫协作工作座谈会，签署《关于进一步加强扶贫协作和经济合作框架协议》。常州市委书记费高云陪同考察并出席会议，常州市委副书记、市政府市长丁纯主持会议。 郭青在讲话中说，常州是一座历史悠久的江南文化古城，也是一座充满活力的现代产业城市。近年来，常州市深入实施创新驱动发展、产城融合发展、可持续发展、全方位开放、民生共建共享五大战略，努力打造全国一流的智能制造名城、长三角特色鲜明的产业技术创新中心和国内领先的产城融合示范区，经济社会发展取得了令人瞩目的成绩，值得安康认真学习借鉴。郭青指出，推进东西部扶贫协作是中央作出的重要部署，也是中国特色社会主义制度优越性的重要体现。多年来，历届常州市委、市政府高度重视扶贫协作工作，在产业发展、项目建设、助医助学、人才交流等诸多方面给予安康鼎力支持，有力地帮助了安康的脱贫攻坚工作。 郭青强调，当前安康发展正处在“追赶超越、绿色崛起”的关键阶段，我们要深入学习贯彻习近平总书记在银川东西部扶贫协作座谈会上的讲话精神，积极向常州学习，主动向常州接轨，把常州对口帮扶的力量用足用好，把常州可复制可推广的制度成果用足用好，努力为安康脱贫攻坚、同步小康做出新的贡献。特别要以开展扶贫协作为契机，深化与常州在发展劳动密集型企业、富硒食品和涉水产业，以及装备制造、健康养老、生物医药、生态旅游等方面产业合作，促进两市优势互补、共同发展。 费高云代表常州市委、市政府对我市党政代表团来访表示热烈欢迎。他说，实施东西部扶贫协作和对口支援，是国家的一项战略举措。20多年来，常州与安康紧密合作，取得了丰硕成果。下一步，常州市将本着更加积极、更加主动、更加务实、更富成效的精神，与安康市广大干部群众共同努力，按照中央和苏陕两省的部署要求，进一步加大项目合作力度，不断拓展对口协作领域，建立健全长效机制，大力提升工作水平，使对口协作工作取得更大实效。 在常期间，代表团先后考察了常州西电变压器有限公司、千红生化制药股份有限公司、天合光能有限公司、石墨烯展示馆、金东方颐养中心、常州科教城、方圆制药有限公司、江南园林有限公司等。25日上午，我市还在常州举行了名优特色产品展示暨重点合作项目推介会。 市委常委、市政府常务副市长赵俊民，市委常委、秘书长、宣传部部长罗雪剑，市人大常委会副主任、市委组织部常务副部长邹俊杰参加学习考察。常州市委常委、秘书长蔡骏，市委常委、市政府常务副市长曹佳中等出席座谈会或陪同考察。。郭青在参加汉滨岚皋代表团分组讨论时强调：把握机遇 突出重点 狠抓落实 在建设美丽…,为学习借鉴党史研究工作先进经验，推进新时期党史工作开展。6月13日至17日，安康市委党研室组织市、县党史干部一行8人，赴汉中、宝鸡、咸阳三市党史系统学习考察。 汉中、宝鸡、咸阳市委党研室为此次学习考察工作精心安排，无论是对学习考察行程，还是座谈介绍工作经验，都给予了大力支持，使得学习内容丰富、收获很大。同时，学习考察组还到勉县、南郑县、凤县、泾阳县党研室进行了参观学习，听取了陇县、金台区档案史志局、永寿县党研室的经验介绍，所到之处各兄弟市、县区党史部门给予了全力配合，都毫不保留的介绍了开展党史工作的好经验、好做法。学习考察中，三市市、县党研室以研究立室、以成果立身，在党史编研、党史宣传、队伍建设、红色遗址保护、开发和利用，特别是对党史基本著作和专题资料编研等方面取得的成果和成功的经验，以“有为才有位”的工作状态，以及他们务实的态度、敬业的精神，给学习考察每一个人都留下了深刻的印象。通过参观考察，开拓了思路、开阔了眼界、增长了见识，学到了开展党史研究工作的有效方法和途径，为安康党史工作的开展提供了很多有益的借鉴；同时，也充分感受到了党史系统都是一家人的深情厚谊。,政府领导到其他城市考察学习或访问,0.0,True
273,陕西省,安康市,我市召开市考察团外出考察学习交流座谈会,2016-04-16,https://www.ankang.gov.cn/Content-95074.html,4月15日，我市召开外出考察学习交流座谈会。市长徐启方指出，各考察团成员要认真总结学习考察经验，解放思想、坚定信心、积极行动，围绕“打造全省发展新的支撑极”，加快追赶超越步伐。市委常委、宣传部长陈勇，市政协副主席孟平、吴平分别介绍了考察情况。。按照市委、市政府统一安排，3月8日至13日，由6名市级领导带队，组织60多名县级领导到周边地市考察学习，通过实地查看、座谈讨论，走企业、入园区、进工厂，实地考察学习周边地市稳增长、扩投资、抓发展等方面的先进经验。大家普遍感到，通过考察学习，解放了思想、拓展了视野，深受启发、受益匪浅。 徐启方指出，思想保守、观念落后，是制约安康开放发展的重要因素，融入全国全省发展乃至“一带一路”大格局，是安康追赶超越的必然选项。面对不进则退的发展态势不能坐等天上“掉馅饼”，必须主动走出去、抓机遇、求突破，以开放的视野谋划追赶超越，以更大的力度抓好招商引资，推动开放发展向更大规模、更宽领域、更高水平迈进。 徐启方要求，每个县区、每个部门、每个党员，要与“两学一做”学习教育紧密结合，强化责任、担当和落实，以海纳百川的胸怀，汲取先进经验，寻找自身差距，通过进一步转变职能，简政放权，改进作风，提高效能，严厉打击损害发展环境的违法违规行为，加强舆论宣传，在全市上下迅速掀起解放思想谋发展、追赶超越创一流的发展热潮。,2月17日至20日，市长徐启方带领市直有关部门和县区深入四川成都、巴中等地考察学习乡村旅游发展经验。他强调，要把发展旅游业作为新常态下转方式、促增长的重要措施，依托绿水青山、田园风光、乡土文化等资源，努力提升乡村旅游发展水平。 考察组一行先后考察了巴中市南江县长滩村依托产业基地丰富旅游项目，促进农民就地致富；平昌县驷马镇推进文化与旅游融合，以文化促旅游，通过弘扬传统文化丰富旅游要素；成都三圣花乡、黄龙溪背靠大都市，依托特色资源发展乡村旅游，改善生态环境和城乡面貌，建设旅游文化名镇等好的做法。大家普遍认为受益匪浅，增长了见识，看到了差距，也倍感压力。纷纷表示，将积极借鉴他们乡村旅游成功经验，进一步加快我市乡村旅游建设。 考察中，徐启方强调，随着休闲度假时代的到来，传统单一的观光旅游已不能满足游客的多样化需求。大力推进乡村旅游发展，能够实现“大农业”和“大旅游”的有机结合，满足自驾、自助、深度体验等旅游消费需求，带动相关产业发展，增加群众收入和就业机会。要认真学习借鉴外地乡村旅游发展经验，解放思想，拓宽视野，发挥优势，推动安康全域旅游发展；要坚持规划引领，统筹发展，各县区选准一至两个突破口，集中发力，做深做精；要找准差距，补齐短板，加快星级、连锁、主题酒店的引进力度，抓好景区基础设施建设，推进文化与旅游结合，提升接待服务水平。,政府领导到其他城市考察学习或访问,0.6793279338206485,True
273,陕西省,安康市,徐启方带队考察学习乡村旅游发展,2016-02-23,https://www.ankang.gov.cn/Content-91339.html,2月17日至20日，市长徐启方带领市直有关部门和县区深入四川成都、巴中等地考察学习乡村旅游发展经验。他强调，要把发展旅游业作为新常态下转方式、促增长的重要措施，依托绿水青山、田园风光、乡土文化等资源，努力提升乡村旅游发展水平。 考察组一行先后考察了巴中市南江县长滩村依托产业基地丰富旅游项目，促进农民就地致富；平昌县驷马镇推进文化与旅游融合，以文化促旅游，通过弘扬传统文化丰富旅游要素；成都三圣花乡、黄龙溪背靠大都市，依托特色资源发展乡村旅游，改善生态环境和城乡面貌，建设旅游文化名镇等好的做法。大家普遍认为受益匪浅，增长了见识，看到了差距，也倍感压力。纷纷表示，将积极借鉴他们乡村旅游成功经验，进一步加快我市乡村旅游建设。 考察中，徐启方强调，随着休闲度假时代的到来，传统单一的观光旅游已不能满足游客的多样化需求。大力推进乡村旅游发展，能够实现“大农业”和“大旅游”的有机结合，满足自驾、自助、深度体验等旅游消费需求，带动相关产业发展，增加群众收入和就业机会。要认真学习借鉴外地乡村旅游发展经验，解放思想，拓宽视野，发挥优势，推动安康全域旅游发展；要坚持规划引领，统筹发展，各县区选准一至两个突破口，集中发力，做深做精；要找准差距，补齐短板，加快星级、连锁、主题酒店的引进力度，抓好景区基础设施建设，推进文化与旅游结合，提升接待服务水平。,9月26日至28日，市国土资源局局长廖坤波带领相关负责人赴四川省巴中市考察学习国土资源工作。 廖坤波一行先后考察了平昌县驷马镇土地整治项目、巴中市城市建设规划馆、恩阳区新区建设、恩阳区下八庙镇城乡建设用地增减挂钩项目、柳林镇钟家坝搬迁安置项目等。考察中，廖坤波一行与巴中市国土资源局相关人员、当地群众以及项目实施单位人员进行了充分交流，仔细了解了项目政策、资金渠道、实施重点、社会效益等情况。每到一处，考察组人员都要虚心学习兄弟市的经验做法，对照发现自身的不足和差距，结合安康实际思考可行的办法和措施，是带着问题和思考在考察学习，是在学习考察中吸收借鉴，以更好地推进我市国土资源工作。 在与巴中市国土资源局座谈交流时，巴中市国土资源局主要负责人详细介绍了巴中市的市情和全市国土资源重点工作。廖坤波对安康与巴中两市国土资源局开展交流合作以来的成效给予肯定，对巴中市国土资源部门在土地整治项目、移民搬迁安置、干部队伍管理等方面的经验法表示赞赏。 廖坤波表示，在巴中市考察学习期间，切身感受到巴蜀大地近年来发生的重大变化和长足发展，真切体会到巴中厚重的历史文化、红色基因和追求解放思想、改革创新的精神。在土地整治、城乡建设用地增减挂钩方面的创新做法，实现了从空间扩展到内涵挖潜的良性发展之路。移民搬迁以美丽乡村建设为着力点，农民就近就地实施拆旧建新，打造旅游水乡、旅游新村，实行产业建设与基础配套相结合，形成了农民住好房、保留了农村好场景。集体经营性建设用地上市交易、不动产登记中的有效做法、干部上挂下派的顺畅交流，都为全面推进国土资源工作提供了强大动力。 廖坤波要求，考察组人员要坚持求真务实，探索创新，学他人之长，补己之不足，把在考察学习中的所学所思变为推进安康国土资源工作的新思路、新措施，不断把安康国土资源工作推向前进。,政府领导到其他城市考察学习或访问,0.0,True
273,陕西省,安康市,武文罡率安康党政代表团赴常州学习考察对接协作,2023-12-01,https://www.ankang.gov.cn/Content-2648762.html,11月29日至12月1日，市委书记武文罡率安康党政代表团赴常州学习考察、对接协作，携手开启务实合作新局面。29日下午，双方举行座谈交流。。武文罡对常州近年来经济社会发展取得的显著成就表示钦佩，对常州一直以来给予安康发展的支持帮助表示衷心感谢。他说，常安协作开展以来，两地同心同向、密切协作、结下深厚情谊，常州不仅在项目、资金、产业、人才等方面给予安康巨大支持，更把改革发展的先进理念和宝贵经验带到了秦巴大地，双方在产业发展、劳务协作、消费帮扶等领域合作取得明显成效。当前，安康正认真学习贯彻习近平总书记历次来陕考察重要讲话重要指示，加快建设汉江生态经济带重要节点城市，在中国式现代化道路上聚力建设共同富裕、生态宜居、崇德向上、平安祥和、风清气正的幸福安康。希望两地进一步加强产业协作、乡村振兴、开放发展、人才交流等领域深度合作，推动对口协作向更宽领域、更深层次、更高水平迈进，携手奋进高质量发展、现代化建设新征程。。陈金虎代表常州市委、市政府对代表团一行表示欢迎，对安康近年来取得的发展成就表示祝贺。他说，开展东西部协作是党中央推动区域协调发展、促进共同富裕的重大决策。多年来，常州、安康两地坚持“产业互补、人员互动、技术互学、观念互通、作风互鉴”理念，交流合作广度和深度不断拓展，友好关系更加牢固，合作成果丰硕喜人。常州将深入贯彻习近平总书记重要指示精神，围绕落实党中央、国务院和苏陕两省省委、省政府决策部署，持续拓展协作领域，健全协作机制，把产业合作持续推向纵深，强化区域劳务协作，加大消费扩面增收，深化人才队伍交流，推动双方在中国式现代化道路上携手同行、合作共赢。。在常州期间，我市党政代表团一行实地考察了常州“两湖”创新区、微亿智造科技有限公司、天合光能股份有限公司、供销特产仓储体验中心、国家健康医疗大数据（东部）中心、万川园林乡村振兴产业学院、金坛区仙姑村、钟楼区安基村等，看望慰问了安康在常挂职干部。,12月15日，渭南市12345热线服务中心主任王新瑞一行6人，来我市考察学习12345热线工作。市政务服务中心副主任邹淼陪同考察。 考察组先后参观了话务大厅、领导接话室和数据分析大屏展示区等，详细了解了热线平台系统运行、知识库建设运用、话务坐席职能、领导接话活动等工作开展情况。随后进行了座谈交流。座谈会上，邹淼介绍了我市12345热线机构设置、建设运行、处办流程、特色亮点工作等内容。双方围绕热线话务团队管理、系统建设、工作流程、标准化建设等方面进行了深入交流。 考察组一行对安康12345热线工作给予了高度评价，认为安康12345虽开通时间不长，但务实的工作作风，创新的工作理念、先进的经验做法已在国内同行业中产生了较大影响，吸引多地热线同仁前来考察调研。特别是在“三长接话”“现场问效”“吹哨报到”和“网线融通、打电话能办事”等方面的创新做法，对渭南市12345热线建设启发很大，具有极高的学习参考价值，感到不虚此行、收获颇丰。今后，两市热线管理部门将进一步加强沟通和交流，相互学习借鉴、共同提高进步，不断推动热线更热、热线更快、热线更实，让群众企业反映的急难愁盼问题在热线都能得到有效回应和解决。。安康市行政审批服务局关于国网安康供电公司2023年10千伏及以下配网工程项目核准的批复。安康市行政审批服务局关于国网陕西省电力有限公司安康水力发电公司2023年生产技改及…。安康市行政审批服务局关于国网安康供电公司安康蒲溪110千伏输变电工程项目核准的批复。安康市行政审批服务局关于国网安康供电公司2023年生产辅助设施建设和技改项目核准的…。安康市行政审批服务局关于国网安康供电公司安康东郊110kV变电站扩建工程项目核准的…,其他,0.6119914745053433,True
273,陕西省,安康市,周康成带队赴十堰考察学习生态环境保护工作,2022-06-24,https://www.ankang.gov.cn/Content-2419665.html,6月22日至23日，副市长周康成带领各县(市、区)政府、开发区管委会分管领导和市、县生态环境部门负责同志赴十堰市考察学习城市水生态环境保护和治理等工作。,12月14日－15日，市委副书记、市长赵俊民带领我市党政代表团赴郑州市考察智能制造、食品生产加工、客车装备制造等产业。市委常委、副市长尹清辽，市人大常委会副主任马孝芳参加考察。郑州市市长程志明会见了安康党政代表团，郑州市副市长万正峰陪同考察。。考察期间，我市党政代表团先后考察了郑州航空港经济综合试验区智能终端（手机）产业园、通宇客车工业园和好想你、思念、双汇食品有限公司。。在考察企业时，赵俊民强调，要学习借鉴郑州在开放发展和打造营商环境方面好的理念、思路和做法，发挥安康特色资源和现有产业优势，寻求与郑州相关领域产业的合作机遇，搭建政企平台，增强互信交流，实现合作发展。。在会见座谈时，程志明指出，生态优势就是生产力和竞争力，安康市以良好的生态为依托，大力发展大健康产业，打造特色养生之都，并取得了良好的效果，在相关产业的发展上，与郑州有着广泛合作的基础。希望郑州与安康在经济发展、生态建设及城市管理等方面加强交流合作，取长补短，实现共赢。,政府领导到其他城市考察学习或访问,0.0,True
273,陕西省,安康市,我市党政代表团赴郑州市考察学习,2017-12-17,https://www.ankang.gov.cn/Content-119369.html,12月14日－15日，市委副书记、市长赵俊民带领我市党政代表团赴郑州市考察智能制造、食品生产加工、客车装备制造等产业。市委常委、副市长尹清辽，市人大常委会副主任马孝芳参加考察。郑州市市长程志明会见了安康党政代表团，郑州市副市长万正峰陪同考察。。考察期间，我市党政代表团先后考察了郑州航空港经济综合试验区智能终端（手机）产业园、通宇客车工业园和好想你、思念、双汇食品有限公司。。在考察企业时，赵俊民强调，要学习借鉴郑州在开放发展和打造营商环境方面好的理念、思路和做法，发挥安康特色资源和现有产业优势，寻求与郑州相关领域产业的合作机遇，搭建政企平台，增强互信交流，实现合作发展。。在会见座谈时，程志明指出，生态优势就是生产力和竞争力，安康市以良好的生态为依托，大力发展大健康产业，打造特色养生之都，并取得了良好的效果，在相关产业的发展上，与郑州有着广泛合作的基础。希望郑州与安康在经济发展、生态建设及城市管理等方面加强交流合作，取长补短，实现共赢。,12月26日至28日，副市长蒋清海带领市金融办等相关部门及部分县区赴浙江杭州、义乌等地考察学习金融工作。。考察组一行先后实地考察了阿里巴巴滨江园区，玉皇山基金小镇，义乌市丝路金融小镇，并与相关部门开展了座谈交流。。在阿里巴巴滨江园区考察时，考察组与阿里巴巴公司乡村事业部、政府事务部以及蚂蚁金服集团等相关部门开展了座谈交流，双方就落实安康市政府与阿里巴巴集团签订的战略合作协议，就蚂蚁金服和网商银行在我市开展农村金融项目合作事宜洽谈并达成了共识。 在杭州玉皇山基金小镇及义乌丝路金融小镇考察中，考察组成员针对建设金融（基金）小镇的运营服务、扶持政策、审批流程、投入收益、风险管控等具体事宜与当地政府部门、金融（基金）管委会机构进行座谈交流。蒋清海指出，杭州市和义乌市基金（金融）小镇的建设、运营和管理模式值得安康市借鉴和发展，希望考察组认真借鉴杭州市和义乌市先进经验，积极做好安康高新金融服务聚集区的策划和规划工作。蒋清海诚挚邀请双方政府和企业之间加强合作交流，并在安康高新金融服务聚集区建设方面多给予指导和帮助。,政府领导到其他城市考察学习或访问,0.7510216022398782,True
