code,province,city,topic,date,url,content,content,label,score
282,甘肃省,平凉市,庄浪县民营企业考察团到天津市河西区考察学习,2020-09-21,http://gsl.pingliang.gov.cn/xwzx/xqdt/art/2022/art_3789aa5655e44253a063ce530dadb1a2.html,为进一步提升我县民营企业创造力和竞争力，促进民营企业高质量发展，应天津市河西区委统战部、工商联邀请，。考察团全体成员参加了河西区委党校理论知识培训，中科院院士、天津市河西区委党校教育长、教授臧学英和市委党校副校长、教授徐中进行了宏观经济形势、民营企业发展等专题授课。考察团先后到天津市数字经济产业创新中心、京东云（天津）创新中心、天津滨海新区规划展览馆、天津市迈科海洋工程有限公司智能车间，博迈科企业党建进行考察学习。召开了河西区、庄浪县两地企业家项目对接座谈会，集中展销了两地的特色产品，就加强下一步深入合作交换了意见。举行了两地工商联友好合作商会签约仪式，并就非公经济高质量发展、异地商会和行业商（协）会党建和组织建设等情况进行了深入的座谈和交流，还就河西区企业支持庄浪消费扶贫、产业扶贫、教育扶贫及项目投资了初步洽谈和对接。。考察团马不停蹄、争分夺秒，大家边走边看、边思边悟，在对比中找准差距，在交流中探讨新路径，深切感受到所考察的企业都善于把握机遇，锐意改革创新，不断提档升级，在发展壮大过程中涌现了很多亮点。也切身感受到自身的差距和不足，开阔了视野，启迪了思路，学到了经验，增加了压力，形成了鼓足干劲、加快发展的共识，增强了坐不住、等不起、慢不得的紧迫感和责任感。企业家们一致表示，会结合自身实际，认真学习借鉴考察企业的好经验、好做法，坚持科学的发展方向，制定长远的发展战略规划，以更高的境界指导引领发展，努力做强做大做优企业，为庄浪县经济社会发展做出更大贡献。,为进一步提升我县民营企业创造力和竞争力，促进民营企业高质量发展，应天津市河西区委统战部、工商联邀请，。考察团全体成员参加了河西区委党校理论知识培训，中科院院士、天津市河西区委党校教育长、教授臧学英和市委党校副校长、教授徐中进行了宏观经济形势、民营企业发展等专题授课。考察团先后到天津市数字经济产业创新中心、京东云（天津）创新中心、天津滨海新区规划展览馆、天津市迈科海洋工程有限公司智能车间，博迈科企业党建进行考察学习。召开了河西区、庄浪县两地企业家项目对接座谈会，集中展销了两地的特色产品，就加强下一步深入合作交换了意见。举行了两地工商联友好合作商会签约仪式，并就非公经济高质量发展、异地商会和行业商（协）会党建和组织建设等情况进行了深入的座谈和交流，还就河西区企业支持庄浪消费扶贫、产业扶贫、教育扶贫及项目投资了初步洽谈和对接。。考察团马不停蹄、争分夺秒，大家边走边看、边思边悟，在对比中找准差距，在交流中探讨新路径，深切感受到所考察的企业都善于把握机遇，锐意改革创新，不断提档升级，在发展壮大过程中涌现了很多亮点。也切身感受到自身的差距和不足，开阔了视野，启迪了思路，学到了经验，增加了压力，形成了鼓足干劲、加快发展的共识，增强了坐不住、等不起、慢不得的紧迫感和责任感。企业家们一致表示，会结合自身实际，认真学习借鉴考察企业的好经验、好做法，坚持科学的发展方向，制定长远的发展战略规划，以更高的境界指导引领发展，努力做强做大做优企业，为庄浪县经济社会发展做出更大贡献。,政府领导到其他城市考察学习或访问,0.0
282,甘肃省,平凉市,华亭县政协考察团来我县学习考察,2019-05-13,http://www.jingchuan.gov.cn/xwzx/jcyw/art/2022/art_965cb2bf745a422b8ce5f11a2401ebdf.html,8月9日下午，华亭县政协副主席魏磊带领考察团来我县学习考察。县政协副主席冯维成陪同考察。。考察团一行先后深入王村镇完颜民俗村、花样年美年文化城、太平镇光伏发电项目建设现场、城关镇凤凰村，通过实地查看、听取汇报等形式，详细了解我县民俗文化开发保护、光伏产业发展、文旅融合、乡村旅游及农村“三变”改革等方面的做法。。考察团对我县在文旅融合、乡村旅游及农村“三变”改革等方面取得的成绩，给予高度评价，认为通过考察深受启发，发展思路、模式和工作做法、经验值得学习借鉴。,8月9日下午，华亭县政协副主席魏磊带领考察团来我县学习考察。县政协副主席冯维成陪同考察。。考察团一行先后深入王村镇完颜民俗村、花样年美年文化城、太平镇光伏发电项目建设现场、城关镇凤凰村，通过实地查看、听取汇报等形式，详细了解我县民俗文化开发保护、光伏产业发展、文旅融合、乡村旅游及农村“三变”改革等方面的做法。。考察团对我县在文旅融合、乡村旅游及农村“三变”改革等方面取得的成绩，给予高度评价，认为通过考察深受启发，发展思路、模式和工作做法、经验值得学习借鉴。,政府领导到其他城市考察学习或访问,0.0
282,甘肃省,平凉市,市科技局召开党组扩大会议传达学习市党政考察团赴河西学习考察总结会议精神,2020-09-11,http://kjj.pingliang.gov.cn/kjdt/kjyw/art/2022/art_c6ca22a78ef24c6f8470298464a12d71.html,月9日，市科技局召开党组（扩大）会议，传达学习市党政考察团赴河西学习考察总结会议精神，学习《习近平谈治国理政》第三卷、《防范和惩治统计造假弄虚作假重要文件选编》、《领导干部统计法律法规知识百问百答》，讨论“十四五”科技创新规划提纲。局班子成员、县级干部、机关科室、局属单位负责同志参加会议。局党组书记、局长杨文杉主持会议。。会议指出，《习近平谈治国理政》第三卷生动记录了党的十九大以来以习近平同志为核心的党中央统揽“四个伟大”、推动党和国家各项事业取得新的重大进展的伟大实践，集中展示了马克思主义中国化的最新成果，充分体现了我们党为推动构建人类命运共同体贡献的智慧方案，是与第一卷、第二卷一脉相承的全面系统反映习近平新时代中国特色社会主义思想的最新权威著作。。会议要求，全体干部职工要认真学习领会市党政考察团赴河西学习考察总结会议精神，将市党政考察团赴河西学习考察的经验和启示与我局前期赴河西考察科技创新工作所学所得结合起来，深刻认识追赶提升的紧迫性，正视差距，迅速行动，紧紧围绕市委四届四次全会提出的总体发展思路，进一步优化全市科技创新工作思路，把考察所学所思所悟转化成工作的具体措施和强大动力，切实提升全市科技创新发展水平。。会议要求，要切实增强学习《习近平谈治国理政》第三卷的政治自觉和行动自觉，按照读原文、悟原理的要求深学细研这部经典著作，推动学习贯彻习近平新时代中国特色社会主义思想往深里走、往心里走、往实里走，以理论学习的新高度，推动开创工作的新局面。。会议要求，要充分认识编制“十四五”科技创新规划的重要性，注重前瞻性、科学性、可行性，在编制过程中加强衔接和学习研究，加快工作进度，有序高质量推进规划编制工作。,月9日，市科技局召开党组（扩大）会议，传达学习市党政考察团赴河西学习考察总结会议精神，学习《习近平谈治国理政》第三卷、《防范和惩治统计造假弄虚作假重要文件选编》、《领导干部统计法律法规知识百问百答》，讨论“十四五”科技创新规划提纲。局班子成员、县级干部、机关科室、局属单位负责同志参加会议。局党组书记、局长杨文杉主持会议。。会议指出，《习近平谈治国理政》第三卷生动记录了党的十九大以来以习近平同志为核心的党中央统揽“四个伟大”、推动党和国家各项事业取得新的重大进展的伟大实践，集中展示了马克思主义中国化的最新成果，充分体现了我们党为推动构建人类命运共同体贡献的智慧方案，是与第一卷、第二卷一脉相承的全面系统反映习近平新时代中国特色社会主义思想的最新权威著作。。会议要求，全体干部职工要认真学习领会市党政考察团赴河西学习考察总结会议精神，将市党政考察团赴河西学习考察的经验和启示与我局前期赴河西考察科技创新工作所学所得结合起来，深刻认识追赶提升的紧迫性，正视差距，迅速行动，紧紧围绕市委四届四次全会提出的总体发展思路，进一步优化全市科技创新工作思路，把考察所学所思所悟转化成工作的具体措施和强大动力，切实提升全市科技创新发展水平。。会议要求，要切实增强学习《习近平谈治国理政》第三卷的政治自觉和行动自觉，按照读原文、悟原理的要求深学细研这部经典著作，推动学习贯彻习近平新时代中国特色社会主义思想往深里走、往心里走、往实里走，以理论学习的新高度，推动开创工作的新局面。。会议要求，要充分认识编制“十四五”科技创新规划的重要性，注重前瞻性、科学性、可行性，在编制过程中加强衔接和学习研究，加快工作进度，有序高质量推进规划编制工作。,其他,0.6650535982190363
282,甘肃省,平凉市,团市委召开理论学习中心组学习扩大会议专题传达学习平凉市党政考察团赴河西学习考察总结会精神,2020-09-10,http://tsw.pingliang.gov.cn/tqkd/art/2022/art_dce7b23d2bda4bd0bf707abad381c71a.html,团市委召开理论学习中心组学习（扩大）会议专题传达学习平凉市党政考察团赴河西学习考察总结会精神。9月9日，团市委召开理论学习中心组学习（扩大）会议，专题传达学习平凉市党政考察团赴河西学习考察总结会精神。团市委在家班子成员及全体干部参加会议。。会上，认真传达学习了市委书记郭承录、市委副书记、市长王奋彦讲话精神，以及《赴河西学习考察报告》，并研究了团市委贯彻落实意见。。会议指出，这次学习考察总结会，既是一次学习经验、解放思想的会议，更是一次启迪思路、谋划发展的会议，对于共青团组织进一步开拓思维、优化工作举措、改善工作作风、提振精神状态具有重要意义。。会议强调，要把学习贯彻落实好本次会议精神作为当前一项政治任务，深入开展“大学习”、“大讨论”，以更加昂扬的斗志、务实的作风，推动共青团各项工作取得新的更大的成效。一是要围绕中心大局，对标会议提出的目标要求，找差距、补短板，并对共青团四届三次全委会提出的年度工作思路再梳理、再细化，研究制定更加具体的措施办法，确保高质量完成年度既定的各项目标任务。二是要进一步解放思想，学习借鉴先进地区的发展理念和兄弟市州的经验做法，破除陈旧观念和思维定势，勇于攻坚克难，积极开拓创新，打造出具有平凉特色的共青团工作亮点。三是要进一步改善工作作风，始终秉承“人无我有、人有我优、人优我先”的精神状态和工作热情，把学习会议精神的所思所悟尽快落实到实践中、体现在成效上，充分展现共青团作为党的助手和后备军的担当。。助力就业扶贫 加强对接交流——平凉团市委联系推动珠海市香洲区、格力电器来平开展劳务协作考察交流,团市委召开理论学习中心组学习（扩大）会议专题传达学习平凉市党政考察团赴河西学习考察总结会精神。9月9日，团市委召开理论学习中心组学习（扩大）会议，专题传达学习平凉市党政考察团赴河西学习考察总结会精神。团市委在家班子成员及全体干部参加会议。。会上，认真传达学习了市委书记郭承录、市委副书记、市长王奋彦讲话精神，以及《赴河西学习考察报告》，并研究了团市委贯彻落实意见。。会议指出，这次学习考察总结会，既是一次学习经验、解放思想的会议，更是一次启迪思路、谋划发展的会议，对于共青团组织进一步开拓思维、优化工作举措、改善工作作风、提振精神状态具有重要意义。。会议强调，要把学习贯彻落实好本次会议精神作为当前一项政治任务，深入开展“大学习”、“大讨论”，以更加昂扬的斗志、务实的作风，推动共青团各项工作取得新的更大的成效。一是要围绕中心大局，对标会议提出的目标要求，找差距、补短板，并对共青团四届三次全委会提出的年度工作思路再梳理、再细化，研究制定更加具体的措施办法，确保高质量完成年度既定的各项目标任务。二是要进一步解放思想，学习借鉴先进地区的发展理念和兄弟市州的经验做法，破除陈旧观念和思维定势，勇于攻坚克难，积极开拓创新，打造出具有平凉特色的共青团工作亮点。三是要进一步改善工作作风，始终秉承“人无我有、人有我优、人优我先”的精神状态和工作热情，把学习会议精神的所思所悟尽快落实到实践中、体现在成效上，充分展现共青团作为党的助手和后备军的担当。。助力就业扶贫 加强对接交流——平凉团市委联系推动珠海市香洲区、格力电器来平开展劳务协作考察交流,其他,0.5777275666459315
282,甘肃省,平凉市,临夏州考察团考察学习我市民族团结进步创建工作,2021-05-26,http://mzw.pingliang.gov.cn/xwdt/bmdt/art/2022/art_bc848a3138d74f06ac87ae5f0e6b7042.html,5月24日至26日，临夏州副州长屠剑影带领考察团来我市就民族团结进步创建和少数民族流动人口服务管理等工作进行观摩考察。平凉市人民政府副市长张京红陪同考察。。考察团一行先后到庄浪县梯田纪念馆民族团结进步教育基地，庄浪县第五幼儿园民族团结进步示范点、宏达淀粉加工有限公司民族团结进步示范点、庄浪县南城社区党建统领民族团结进步示范点、庄浪韩店镇石桥村民族团结进步示范点，崆峒区新生巷社区、秦陇寺、南河道派出所、十里铺村永顺花园社区、上阳乡小岔村等地，通过听取汇报、实地观摩等方式，详细考察了我市民族团结进步创建和少数民族流动人口服务管理等工作开展情况，共同探讨、学习交流民族团结进步创建工作中的一些做法和经验，签署了《临夏州和平凉市共同做好少数民族流动人口服务管理工作协议书》。同时，在泾川县吴焕先烈士纪念馆开展了党史学习教育。。考察团一致认为，平凉市紧扣“中华民族一家亲，同心共筑中国梦”总目标，以铸牢中华民族共同体意识为主线，把创建工作与党史主题教育、乡村振兴等工作有机结合，着力从宣传教育上营造创建氛围、从社会事业发展上搭建创建平台、从乡村振兴上夯实创建基础、从培育示范典型上打造创建品牌、从强化执法监督上确保创建秩序，不断推进民族团结进步创建工作走深走实，创建工作中的经验做法值得学习和借鉴。考察团表示将继续加强与平凉市民族工作的联系和交流，共同推动新时代民族团结进步事业再上新台阶。。平凉市各地举办民族宗教理论政策专题培训班扎实推进“国好·法大”教育 实践活动走深走实,5月24日至26日，临夏州副州长屠剑影带领考察团来我市就民族团结进步创建和少数民族流动人口服务管理等工作进行观摩考察。平凉市人民政府副市长张京红陪同考察。。考察团一行先后到庄浪县梯田纪念馆民族团结进步教育基地，庄浪县第五幼儿园民族团结进步示范点、宏达淀粉加工有限公司民族团结进步示范点、庄浪县南城社区党建统领民族团结进步示范点、庄浪韩店镇石桥村民族团结进步示范点，崆峒区新生巷社区、秦陇寺、南河道派出所、十里铺村永顺花园社区、上阳乡小岔村等地，通过听取汇报、实地观摩等方式，详细考察了我市民族团结进步创建和少数民族流动人口服务管理等工作开展情况，共同探讨、学习交流民族团结进步创建工作中的一些做法和经验，签署了《临夏州和平凉市共同做好少数民族流动人口服务管理工作协议书》。同时，在泾川县吴焕先烈士纪念馆开展了党史学习教育。。考察团一致认为，平凉市紧扣“中华民族一家亲，同心共筑中国梦”总目标，以铸牢中华民族共同体意识为主线，把创建工作与党史主题教育、乡村振兴等工作有机结合，着力从宣传教育上营造创建氛围、从社会事业发展上搭建创建平台、从乡村振兴上夯实创建基础、从培育示范典型上打造创建品牌、从强化执法监督上确保创建秩序，不断推进民族团结进步创建工作走深走实，创建工作中的经验做法值得学习和借鉴。考察团表示将继续加强与平凉市民族工作的联系和交流，共同推动新时代民族团结进步事业再上新台阶。。平凉市各地举办民族宗教理论政策专题培训班扎实推进“国好·法大”教育 实践活动走深走实,政府领导到其他城市考察学习或访问,0.0
282,甘肃省,平凉市,静宁县科技考察团赴秦安庄浪考察学习,2020-11-25,http://kjj.pingliang.gov.cn/kjdt/xqdt/art/2022/art_74f907e41cf34d2ea8468d83d2e7906b.html,11月20日，静宁县科技考察团赴秦安、庄浪2县就科技项目管理、高新企业培育、特色产业发展、科技特派员职能发挥等工作进行考察学习和深入交流。。庄浪县马铃薯脱毒种薯繁育中心、李碾村500亩立架式矮化密植苹果示范基地、庄浪县梯田纪念馆、博物馆等。详细了解两县在产业培育和平台建设方面的先进经验和典型做法。考察团认为，秦安县在技术创新引进、成果转移转化、科技项目管理等方面成效显著，有力促进了科技企业的自主创新能力。庄浪县在地域特色产业培育、科技特派员职能发挥等方面优势明显，在科技创新作用引领方面成就很大。。临渊羡鱼，不如退而结网。考察学习途中，大家边看、边听、边思、边议，真切地感受到各地大力提高科技创新能力、培育特色产业及加快平台建设的力度和思路。县科技局主要负责人表示，要通过此次考察学习，进一步开拓视野和转变思想，结合我县特色优势产业，持续增强技术创新能力，着力培育新典型、打造新亮点，为县域经济高质量发展贡献科技力量。,11月20日，静宁县科技考察团赴秦安、庄浪2县就科技项目管理、高新企业培育、特色产业发展、科技特派员职能发挥等工作进行考察学习和深入交流。。庄浪县马铃薯脱毒种薯繁育中心、李碾村500亩立架式矮化密植苹果示范基地、庄浪县梯田纪念馆、博物馆等。详细了解两县在产业培育和平台建设方面的先进经验和典型做法。考察团认为，秦安县在技术创新引进、成果转移转化、科技项目管理等方面成效显著，有力促进了科技企业的自主创新能力。庄浪县在地域特色产业培育、科技特派员职能发挥等方面优势明显，在科技创新作用引领方面成就很大。。临渊羡鱼，不如退而结网。考察学习途中，大家边看、边听、边思、边议，真切地感受到各地大力提高科技创新能力、培育特色产业及加快平台建设的力度和思路。县科技局主要负责人表示，要通过此次考察学习，进一步开拓视野和转变思想，结合我县特色优势产业，持续增强技术创新能力，着力培育新典型、打造新亮点，为县域经济高质量发展贡献科技力量。,其他,0.6119444976850659
282,甘肃省,平凉市,静宁县科技考察团赴灞桥杨凌考察学习,2020-11-23,http://kjj.pingliang.gov.cn/kjdt/xqdt/art/2022/art_9f4e6c20c1e84f4188ff210f3c01f5fe.html,为学习现代农业、特色产业及农业科技园区建设管理运营方面的经验做法，11月18日至19日，静宁县科技考察团赴西安灞桥区、杨凌农业高新技术产业示范区进行考察学习。。考察团先后深入西安白鹿原葡萄种植基地、杨凌示范区火龙果示范基地、菲格无花果产业发展有限公司、智慧农业示范园等地，通过实地参观、听取讲解等方式，详细了解了国家级农业高新技术产业示范区在土地流转、职业农民培育、大学生创新创业、科技成果转化等方面的先进经验和具体举措，并虚心求教了特色现代农业发展的新理念、新业态、新模式。大家一致认为杨凌示范区农业产业发展的工作思路、成功经验和先进做法因地制宜、特色突出、规划科学，对我县加快推进省级农业科技园区建设具有很强的借鉴意义。纷纷表示，要将考察学习成果转化为推动工作的强大动力和有力举措，以观念突围推动发展突破，顺势而为、乘势而上，努力推进静宁现代农业发展再上新台阶。,为学习现代农业、特色产业及农业科技园区建设管理运营方面的经验做法，11月18日至19日，静宁县科技考察团赴西安灞桥区、杨凌农业高新技术产业示范区进行考察学习。。考察团先后深入西安白鹿原葡萄种植基地、杨凌示范区火龙果示范基地、菲格无花果产业发展有限公司、智慧农业示范园等地，通过实地参观、听取讲解等方式，详细了解了国家级农业高新技术产业示范区在土地流转、职业农民培育、大学生创新创业、科技成果转化等方面的先进经验和具体举措，并虚心求教了特色现代农业发展的新理念、新业态、新模式。大家一致认为杨凌示范区农业产业发展的工作思路、成功经验和先进做法因地制宜、特色突出、规划科学，对我县加快推进省级农业科技园区建设具有很强的借鉴意义。纷纷表示，要将考察学习成果转化为推动工作的强大动力和有力举措，以观念突围推动发展突破，顺势而为、乘势而上，努力推进静宁现代农业发展再上新台阶。,其他,0.5725581513189623
282,甘肃省,平凉市,临夏州政协考察团来平考察学习,2020-09-22,http://zx.pingliang.gov.cn/zxdt/art/2022/art_d4baa35b3d814f4a82c8d808bdf6687e.html,9月19日至9月21日，临夏州政协组织部分州政协委员，由副主席马维正带队来我市学习考察文旅产业、乡村振兴和提案办理等方面工作。。考察团一行参观了界石铺红军长征毛泽东旧居纪念馆，先后考察了静宁县高堡驿站开心农场、静宁县现代苹果高新技术示范园、静宁县35°苹果谷景区建设、静宁县乡村振兴示范点、崆峒文旅产业融合发展和泾川县大云寺·王母宫大景区、城关镇凤凰乡村旅游及“三变”改革建设情况，并就文旅产业、乡村振兴和提案办理等工作进行了交流。。王母宫大景区、城关镇凤凰乡村旅游及“三变”改革建设情况，并就文旅产业、乡村振兴和提案办理等工作进行了交流。,9月19日至9月21日，临夏州政协组织部分州政协委员，由副主席马维正带队来我市学习考察文旅产业、乡村振兴和提案办理等方面工作。。考察团一行参观了界石铺红军长征毛泽东旧居纪念馆，先后考察了静宁县高堡驿站开心农场、静宁县现代苹果高新技术示范园、静宁县35°苹果谷景区建设、静宁县乡村振兴示范点、崆峒文旅产业融合发展和泾川县大云寺·王母宫大景区、城关镇凤凰乡村旅游及“三变”改革建设情况，并就文旅产业、乡村振兴和提案办理等工作进行了交流。。王母宫大景区、城关镇凤凰乡村旅游及“三变”改革建设情况，并就文旅产业、乡村振兴和提案办理等工作进行了交流。,政府领导到其他城市考察学习或访问,0.0
282,甘肃省,平凉市,静宁县科技考察团赴泾川宁县考察学习,2020-11-23,http://kjj.pingliang.gov.cn/kjdt/xqdt/art/2022/art_b20698dfe2bb44d0b0434cb78a2ef7a9.html,登高望远，方能开阔眼界；解放思想，才能策动未来。在我县深入学习党的十九届五中全会精神之际，为了进一步贯彻落实全省科技创新大会暨科学技术(专利)奖励大会精神，全力实施创新驱动发展战略，为全县经济社会高质量发展提供强劲的科技支撑，在县委、县政府的积极倡导和大力支持下，由县科技局组织科技特派员代表、科技型企事业单位负责人参加的科技考察团，于11月17日至18日赴泾川、宁县等地，对畜牧养殖产业发展、省级农业科技园区建设等进行现场观摩学习。考察团一行先后考察学习了“平凉红牛”泾川鼎康肉牛繁育中心、甘肃德茂祥清洁能源有限公司、宁县众源生态农业有限公司中药材试验师范基地、宁县省级农业科技示范园。。考察团成员认真聆听科技创新先进经验介绍，边走边看边学习，深切感受各地在创新人才引进、创新企业培育、创新平台建设等方面取得的成就。大家一致认为，此次考察学习解放了思想、开阔了视野，更看到了差距、激发了干劲，为进一步谋划好我县“十四五”时期科技创新发展工作目标、任务、措施等启迪了思路，提供了有益的经验。。市科技局督查泾川县创新型乡镇（企业）、高新技术企业培育和规上工业企业及科研院所R&D经费统计工作,登高望远，方能开阔眼界；解放思想，才能策动未来。在我县深入学习党的十九届五中全会精神之际，为了进一步贯彻落实全省科技创新大会暨科学技术(专利)奖励大会精神，全力实施创新驱动发展战略，为全县经济社会高质量发展提供强劲的科技支撑，在县委、县政府的积极倡导和大力支持下，由县科技局组织科技特派员代表、科技型企事业单位负责人参加的科技考察团，于11月17日至18日赴泾川、宁县等地，对畜牧养殖产业发展、省级农业科技园区建设等进行现场观摩学习。考察团一行先后考察学习了“平凉红牛”泾川鼎康肉牛繁育中心、甘肃德茂祥清洁能源有限公司、宁县众源生态农业有限公司中药材试验师范基地、宁县省级农业科技示范园。。考察团成员认真聆听科技创新先进经验介绍，边走边看边学习，深切感受各地在创新人才引进、创新企业培育、创新平台建设等方面取得的成就。大家一致认为，此次考察学习解放了思想、开阔了视野，更看到了差距、激发了干劲，为进一步谋划好我县“十四五”时期科技创新发展工作目标、任务、措施等启迪了思路，提供了有益的经验。。市科技局督查泾川县创新型乡镇（企业）、高新技术企业培育和规上工业企业及科研院所R&D经费统计工作,其他,0.5538094940450763
282,甘肃省,平凉市,金昌市政协来平考察学习,2020-10-21,http://zx.pingliang.gov.cn/dysc/art/2022/art_be3f3eb79b5b4f98bb79723ba6b5a85e.html,考察组一行先后来到崆峒区白庙乡虎山生态园、平凉市博物馆、崆峒镇半山村落农家乐集中区、静宁县界石铺红军长征纪念馆等地，通过现场察看、听取汇报、现场询问、与经营户深入交流等方式，详细了解我市乡村旅游产业发展模式、乡村特色休闲游及景观建筑设计、乡村游乐项目策划、农家乐升级改造、民俗村度假开发、农业生态园打造、弘扬革命精神。考察组一行对我市近年来乡村旅游发展工作取得的成绩给予高度评价，认为我市乡村旅游产业发展势头良好，特色亮点突出，工作思路清晰，措施细化得力，带动群众增收成效明显，探索出了一条文旅融合、为民富民的新路子。。认为我市乡村旅游产业发展势头良好，特色亮点突出，工作思路清晰，措施细化得力，带动群众增收成效明显，探索出了一条文旅融合、为民富民的新路子。,考察组一行先后来到崆峒区白庙乡虎山生态园、平凉市博物馆、崆峒镇半山村落农家乐集中区、静宁县界石铺红军长征纪念馆等地，通过现场察看、听取汇报、现场询问、与经营户深入交流等方式，详细了解我市乡村旅游产业发展模式、乡村特色休闲游及景观建筑设计、乡村游乐项目策划、农家乐升级改造、民俗村度假开发、农业生态园打造、弘扬革命精神。考察组一行对我市近年来乡村旅游发展工作取得的成绩给予高度评价，认为我市乡村旅游产业发展势头良好，特色亮点突出，工作思路清晰，措施细化得力，带动群众增收成效明显，探索出了一条文旅融合、为民富民的新路子。。认为我市乡村旅游产业发展势头良好，特色亮点突出，工作思路清晰，措施细化得力，带动群众增收成效明显，探索出了一条文旅融合、为民富民的新路子。,其他,0.6200023406799858
