province,topic,date,content,label,score,is_match,是否为“学习考察”新闻
北京市,北京市党政代表团赴四川省学习考察发挥优势深化合作共同创造中国式现代化生动实践尹力殷勇与王晓晖黄强施小琳座谈,2024-06-21,北京市党政代表团赴四川省学习考察 发挥优势深化合作 共同创造中国式现代化生动实践 尹力殷勇与王晓晖黄强施小琳座谈。北京市党政代表团抵达成都后，首先来到天府新区规划厅。天府新区是国务院批复设立的第11个国家级新区，规划面积1578平方公里，2023年实现地区生产总值4632.8亿元、增长6.9%。代表团结合视频和沙盘详细了解新区规划建设情况。中国东方电气集团是国有重要骨干企业，产品包括风电机组、太阳能发电设备、核电机组、氢能及燃料电池、储能装备等。代表团听取企业整体情况介绍，了解氢能技术研发应用，察看氢能产业核心部件及产品展示。三星堆博物馆新馆建筑面积5.44万平方米，是西南地区最大的遗址类博物馆单体建筑。代表团走进展厅和文创区，察看博物馆规划建设运营情况。东郊记忆·成都国际时尚产业园由旧厂区改建而成，集聚数字艺术、文娱潮购、音乐展演、美食品鉴等业态，2023年园区日均人流量4万人。代表团听取园区整体情况介绍，察看光影秀、火车头广场等网红打卡地。尹力在学习考察时指出，天府之国富足安宁，巴山蜀水秀美安澜，人民生活幸福安逸，四川高质量发展的先进经验值得北京认真学习。。尹力感谢四川省委、省政府和四川人民长期以来对北京工作的关心和支持。他说，四川是我国发展的战略腹地，在党和国家战略全局中地位重要。近年来，四川省全面贯彻习近平总书记对四川工作系列重要指示精神，牢牢把握新时代治蜀兴川重大责任，深入实施“四化同步、城乡融合、五区共兴”发展战略，各项事业大踏步向前迈进。我们要学习四川推动高质量发展的思路举措、深化改革开放的格局视野、促进文旅消费的创新模式、绿色发展的先进理念，把这些好经验好做法运用到新时代首都发展的实践中。希望京川进一步深化各领域务实合作，共同创造中国式现代化的生动实践。充分发挥各自优势，加强区域重大战略联动发展，在基础设施互通、产业互促、公共服务共享等区域协作方面加强经验分享，携手提高服务和保障重大国家战略的能力水平，推动实现共同发展。加强协同创新和产业合作，在航空航天、新能源汽车、生物医药等领域加强交流，推动全国重点实验室、高校、科研院所联合技术攻关，广泛开展产学研合作，促进更多科研成果在两地转移转化，特别是聚焦人工智能领域深化全产业链协作，共建富有竞争力的产业集群。加强对外开放合作，共同用好服贸会、中关村论坛、北京文化论坛和金融街论坛四大开放平台，北京继续积极参与西博会，加强自贸试验区制度创新成果互鉴，支持两地企业共拓国际市场。加强文旅消费合作，强化功能对接，加强市场共拓、客源互引、品牌互宣，联合设计京川精品旅游消费线路，联手培育一批优质会展、演艺、赛事活动，共同开发更具国际竞争力的消费品和服务。。四川省和成都市领导于立军、陈炜、董卫民、王凤朝，北京市领导游钧、夏林茂、赵磊，四川省政府秘书长曾卿，北京市政府秘书长曾劲参加。（祁梦竹）,政府领导到其他城市考察学习或访问,0.6384519157385637,False,否
北京市,大兴区领导带队赴江苏开展招商引资考察,2024-04-18,在泰州市，王有国先后调研考察了中国医药城园区规划、重点企业和产业链布局，阿斯利康药业（中国）有限公司生产研发情况，江苏安泰生物科技有限公司科研产品以及推动创新的重要举措等。王有国表示，泰州是长江经济带大健康产业集聚发展试点城市，在打造全国首个国家级医药高新区、做大做强大健康产业体系等方面具有丰富的经验。生物医药作为大兴区主导产业，要不断学习借鉴泰州推动产业发展的创新举措，持续激发产业创新“聚变效应”，在规划布局、平台打造、园区运营、人才引进等方面下足功夫，增强大兴区发展的内生动力，打造具有国际竞争力的生物医药产业集群。。在南京市调研考察期间，王有国详细了解金斯瑞生物科技股份有限公司基因产业在中国的发展布局和规划，南京软件谷的发展、成果与前景，江苏润和软件股份有限公司技术研发与场景布局，以及江宁区生命科技小镇在建立科技创业孵化链条，实现校地一体化发展方面的成效。王有国表示，南京大力推动生物医药产业发展，抢占基因与细胞未来产业赛道，成果不断涌现。同时，作为首座中国软件名城，首批国家级先进制造业集群（软件和信息服务）入围城市，南京在推动软件和信息服务迈向世界级产业集群上势头强劲。大兴区要学习南京市牢牢把握区域发展战略机遇，主动塑造发展新动能的好做法，增强看准就干、干中求成的胆识魄力，进一步强化区域创新研发、场景应用和企业培育力度，做好企业跟踪服务，加速发展新质生产力，推动优势产业做大做强。,政府领导到其他城市考察学习或访问,0.0,False,否
北京市,平谷区党政代表团到丰台区考察调研,2024-05-23,代表团首先来到南中轴国际文化科技园，观看南中轴地区宣传片，了解南中轴地区历史文化及规划建设整体情况；察看入驻企业产品展示，了解丰台区立足北京国际科创中心建设，探索疏解腾退空间再利用模式，推动城南高质量发展等情况。在南苑森林湿地公园，沿历史路、人民路到南森观景台，俯瞰公园全景，了解公园整体规划、生物多样性示范区建设等情况。随后，代表团来到丽泽SOHO，在52层展厅观看丽泽金融商务区宣传片，俯瞰丽泽金融商务区全貌；听取丽泽金融商务区、轨道交通丽泽商务区站五线换乘总体规划建设设计等情况介绍；详细了解高标准规划建设丽泽金融商务区，主动承接金融街外溢，打造第二金融街等工作情况。在北京园博园参观了江苏园、北京园，了解西山永定河文化精华区规划情况，并到依文城堡参观中国手工坊及依文数智产业平台。。唐海龙对丰台区热情接待表示感谢。他表示，近年来，丰台区紧紧围绕功能定位和自身区位优势，扎实推进产业转型升级，着力激发创新活力，持续完善公共服务体系，各项民生事业取得积极成效，经济社会高质量发展迈出坚实步伐，开创了各项事业蓬勃发展的新局面，很多发展方法值得平谷区借鉴学习。当前，平谷区正全力推进以“农业高科技、物流大流量、休闲新时尚”为主题的高大尚平谷建设，积极创建国家“平急两用”发展先行区，打造首都发展安全的战略腹地。期待双方以此次交流为契机，进一步发挥资源优势，拓展合作的深度和广度，实现优势互补、互利双赢，共同为新时代首都高质量发展作出更大贡献。。王少峰对平谷区党政代表团一行到来表示欢迎。他表示，近年来，平谷区坚持以服务首都发展为统领，战略、功能、区域定位清晰，代表北京建设国家“平急两用”发展先行区，坚定不移推进高大尚平谷建设，奋力谱写中国式现代化北京篇章的平谷答卷，积累的经验做法值得丰台区学习借鉴。作为首都前院、城市门户、文化客厅、生态屏障，当前，丰台区紧紧围绕市委市政府工作部署，以“倍增追赶、合作发展”的实际行动，努力在助推首都高质量发展中担使命、建新功。期待双方进一步加强沟通交流对接，发挥各自资源禀赋优势，围绕科技创新、绿色物流、文旅消费等领域深化合作，共同在服务首都发展大局中展现新担当新作为。。平谷区领导赵凌云、于吉顺，丰台区领导蒋达峰、田涛、郭晓一，平谷区及丰台区有关部门负责人参加活动。,其他,0.5780285812033588,False,否
北京市,把主题教育学习成果转化为推动海淀高质量发展实效区委理论学习中心组召开主题教育专题研讨会议,2023-11-23,把主题教育学习成果转化为推动海淀高质量发展实效 区委理论学习中心组召开主题教育专题研讨会议。11月22日，海淀区委理论学习中心组召开主题教育专题研讨会议，围绕加强“四个中心”建设，提高“四个服务”水平，坚持“五子”联动服务和融入新发展格局，结合区四套班子领导率海淀区党政代表团分赴外省市多地学习考察情况进行交流研讨。区委书记张革主持会议并讲话，他强调，要以主题教育为契机，对标先进、比学赶超，努力转变观念理念，用发展的眼光看问题，准确把握政策形势要求，系统谋划布局未来方向形成共识，不断增进民生福祉，以高质量发展带动城市高品质建设，奋力推进中国式现代化海淀新实践。区委副书记、区长李俊杰，区人大常委会主任刘长利，区政协主席刘勇，区委副书记杨仁全参加。。日前，区四套班子领导分别率队赴深圳、东莞、广州等城市，围绕科技创新、城市更新、社会治理、文化传承、消费升级、优化营商环境等重点课题开展学习考察。会上，区委理论学习中心组成员围绕研讨主题和外出学习考察成果，紧密结合海淀发展实际和自身工作实践，谈体会、找差距、讲收获，深入交流，相互启发。大家一致认为，通过外出学习考察，看到了差距、学习借鉴了先进经验，是一次开阔视野、开拓思路之行。要进一步深入思考，明确发展目标，加快补短板，凝聚发展共识，努力推动高质量发展取得扎实成效。。会议要求，要坚定不移加快北京国际科技创新中心核心区建设，牢固树立创新发展“一盘棋”理念，促进创新资源和创新要素的高效融通，推动“三城一区”融合发展不断走向深入。要进一步搭建高校与科技企业常态化交流合作的平台，积极为推进产教融合、校企合作开辟绿色通道，进一步夯实产学研深度融合根基，不断塑造发展新动能新优势。要不断完善现代化产业体系，大力发展优势产业，促进产业链上下游联动发展，推动科技成果转化和产业化应用。要营造一流创新生态，常态化开展走访交流，提升创新服务能力，加强高水平人才高地建设，切实增强企业发展内生动能。。会议要求，要坚持规划引领，充分学习好经验好做法，提高背街小巷精细化治理水平，促进城市融合更新，扎实推进疏解整治促提升专项行动，持续整治提升市容环境，全力打造更加美丽宜居的城市环境。要把补齐民生短板、增进人民福祉作为发展的出发点、落脚点和工作着力点，加强普惠性、基础性、兜底性民生建设，让市民群众享受更多城市发展成果。要全面统筹推进三山五园地区整体保护规划落地实施，着力探索历史文化遗产系统性保护，在挖掘文物价值、开展有效利用、让文物活起来方面创新施策、拓展纵深，讲好文物文化文明故事。11月22日，海淀区委理论学习中心组召开主题教育专题研讨会议，围绕加强“四个中心”建设，提高“四个服务”水平，坚持“五子”联动服务和融入新发展格局，结合区四套班子领导率海淀区党政代表团分赴外省市多地学习考察情况进行交流研讨。区委书记张革主持会议并讲话，他强调，要以主题教育为契机，对标先进、比学赶超，努力转变观念理念，用发展的眼光看问题，准确把握政策形势要求，系统谋划布局未来方向形成共识，不断增进民生福祉，以高质量发展带动城市高品质建设，奋力推进中国式现代化海淀新实践。区委副书记、区长李俊杰，区人大常委会主任刘长利，区政协主席刘勇，区委副书记杨仁全参加。,政府领导到其他城市考察学习或访问,0.9065920849029964,False,否
北京市,西城区代表团赴河北省石家庄市正定县雄安新区天津市和平区学习考察,2024-04-15,2024年是京津冀协同发展战略实施十周年。4月10日至12日，西城区代表团赴河北省石家庄市正定县、雄安新区，天津市和平区考察，认真学习借鉴历史文化名城保护、规划建设、河湖治理、城市更新、高质量发展等方面的成功经验和创新做法，推动京津冀协同发展走深走实。西城区委书记孙硕，区委副书记、区长刘东伟，区人大常委会主任张立新，区政协主席程昌宏，石家庄市委常委、正定县委书记王俊红，雄安新区党工委委员、管委会副主任赵丰东，雄安新区党工委委员、管委会副主任门扬，天津市和平区委书记姚建军，区委副书记、区长郑伟铭，区人大常委会主任廉桂峰，区政协主席高宝江参加相关活动。。正定是习近平总书记的“第二故乡”。习近平总书记1982年3月至1985年5月在正定工作期间，倾注了极大心血和深厚情感，为正定发展奠定了坚实基础、作出了历史性贡献，留下了弥足珍贵的思想财富、精神财富和实践成果。习近平总书记离开正定后先后六次回正定视察，多次对正定经济社会发展作出重要指示批示、指明方向。。正定县塔元庄村牢记习近平总书记的殷殷嘱托，在村“两委”带领下干事创业，在农业、养老、旅游、乡村振兴道路上阔步前进。代表团实地参观了村委会文化长廊、塔元庄村史馆、同福乡村示范园，深入了解塔元庄村振兴发展历程，并与塔元庄村委班子成员交流经验，认真学习塔元庄村党建引领乡村振兴的成功经验和团结一心、真抓实干的奋斗精神。在正定古城，代表团考察隆兴寺文物保护及活化利用情况，了解荣国府红楼主题文旅项目，参观原正定县委旧址及见证历史沧桑的古槐树，登上南城门考察古城夜景、古城灯会布设情况，近距离感受正定古城悠久的历史和璀璨的文化，学习借鉴正定县在城市规划建设、历史文化遗产保护、文旅产业发展等方面的先进经验。。设立雄安新区，是以习近平同志为核心的党中央深入推进京津冀协同发展作出的一项重大决策部署。习近平总书记亲自决策、亲自部署、亲自推动，为雄安新区规划建设领航指路、把脉定向。7年时间，雄安新区从无到有、从蓝图到实景，一座高水平现代化城市正在拔地而起。。代表团来到启动区综合服务中心，考察启动区规划建设及承接北京非首都功能疏解“一站式”综合服务情况。走进东西轴线雄安城际站调度指挥中心，实地察看雄安城际站枢纽工地塔吊林立、热火朝天的建设场面，了解东西轴线雄安城际站片区及中国中化、中国华能等疏解央企总部大楼项目规划建设情况。在雄安规划展示中心，代表团了解雄安新区整体规划及建设情况，感悟“未来之城”建设的新理念新思路。来到容东片区城市建设现场，察看容东片区规划建设情况。2023年9月1日，北京援建雄安新区的三所“交钥匙”学校正式开学纳新，推动北京优质教育资源向雄安新区延伸布局，辐射引领雄安新区教育质量不断提升。代表团先后走进北京四中雄安校区、雄安北海幼儿园，了解学校建设、教师互动交流情况，察看教学成果展示。随后，代表团来到白洋淀，沿栈道步行考察白洋淀生态环境治理及清淤疏浚、百淀连通等情况。在学习考察中，孙硕强调，要学习贯彻习近平总书记在河北考察并主持召开深入推进京津冀协同发展座谈会时的重要讲话精神，切实把思想和行动统一到习近平总书记重要讲话精神上来，在中国式现代化西城实践新征程上，不断把习近平总书记擘画的京津冀协同发展宏伟蓝图变为美好现实，交出新的更好答卷。。西城区领导缪剑虹、王波、王中峰，北京金融街服务局局长卢五星，和平区领导刘克强、李浩、康一，正定县领导王立永、崔庆朝、李文然、闫新革参加。,政府领导到其他城市考察学习或访问,0.5841849277831336,False,否
北京市,房山区东城区领导到史家营乡大安山乡考察结对帮扶工作,2024-06-19,6月18日，东城区领导到史家营乡、大安山乡考察结对帮扶工作。东城区委书记孙新军、房山区委书记阳波参加活动并进行座谈。。孙新军、阳波一行到史家营乡红色教育展览培训中心、大安山乡大安山矿瞧煤涧村异地选址地块实地察看了项目建设进展情况，分别了解了东城区与两乡结对帮扶工作开展情况，并就两区结对帮扶工作开展情况和下一步工作安排进行了座谈交流。。孙新军表示，经过一年时间，史家营乡和大安山乡各项基础设施基本恢复，相信房山一定能为群众建好美丽宜居的新家园。下一步，东城区要提高政治站位，坚决落实好党中央决策部署和市委工作要求，细致周全谋划，全力以赴支援结对地区的恢复重建和全面发展；要狠抓落实，完善“三帮一”组团式帮扶机制，摸透结对乡需求，细化工作举措，持续提升恢复重建成效；要瞄准长远，以提升结对乡“自我造血”能力为目标，依托结对乡红色资源、旅游产业等谋深做实一批项目，深挖东城区优势资源持续开展精准帮扶，打造一批“平急两用”综合体，助力结对乡全面提升。。阳波衷心感谢东城区对房山区灾后恢复重建工作的大力支持和无私帮助。表示，一年来，房山区在市委、市政府坚强领导下，在各兄弟区大力支持下，灾后恢复重建工作取得阶段性进展。下一步，房山区将锚定“一年基本恢复、三年全面提升、长远高质量发展”目标，补齐基础设施短板，结合美丽乡村建设，着力提升文旅产业发展水平，推动受灾地区全面恢复提升。希望双方持续巩固结对成效，推动房山山区公共服务改善和环境升级，发挥东城区在文旅、医疗、教育、科技创新等领域资源优势和房山区历史文化资源丰富、生态环境优美、发展空间广阔优势，在更大范围、更多领域深化合作，携手做好灾后恢复重建“后半篇文章”。,其他,0.7278681078695867,False,否
北京市,广东省党政代表团来京考察加强经验交流深化学习互鉴携手共创京粤合作发展新局面尹力殷勇与黄坤明王伟中孟凡利参加有关活动,2024-06-27,广东省党政代表团来京考察 加强经验交流深化学习互鉴 携手共创京粤合作发展新局面 尹力殷勇与黄坤明王伟中孟凡利参加有关活动。6月26日，广东省党政代表团来京考察。北京市委书记尹力，市委副书记、市长殷勇，与广东省委书记黄坤明，省委副书记、省长王伟中，省委副书记、深圳市委书记孟凡利，参加有关活动并进行座谈交流，共商深化京粤交流合作。。座谈中，黄坤明代表广东省委、省政府和代表团感谢北京市的热情接待和精心安排，对北京市长期以来给予广东工作的大力支持表示感谢，并简要介绍了广东经济社会发展情况。他说，北京是伟大祖国的首都和心脏，是全国政治中心、文化中心、国际交往中心、科技创新中心，也是全国人民心向往之的地方。近年来，北京市委、市政府深入贯彻落实习近平总书记对北京重要讲话、重要指示精神，深入实施京津冀协同发展战略，大力加强“四个中心”功能建设，提高“四个服务”水平，推动首都现代化建设展现新作为、迈上新台阶。这次学习考察，代表团深切感受到新时代首都发展日新月异的蓬勃气象、首善之区高质量发展的澎湃动能，特别是对北京在畅通教育、科技、人才良性循环上取得的新成果印象深刻，对北京各项事业发展取得的新成绩表示祝贺。当前，广东正深入学习贯彻习近平总书记视察广东重要讲话精神，坚持以高质量发展为牵引，扎实推进中国式现代化的广东实践。北京高质量发展水平全国领先，创造了许多宝贵经验，是广东学习的榜样。我们将认真学习北京服务中心、服务大局的政治担当，创新驱动、产业融合的有效路径，解放思想、与时俱进的改革气魄，科学规划、高效建设的开发理念，努力把广东各项工作做得更好更富有成效。京津冀和粤港澳大湾区都是引领全国高质量发展的重要动力源，北京作为京津冀协同发展的“一核”，广东作为粤港澳大湾区建设的重要责任主体，都在落实重大国家战略中肩负光荣使命和重大责任。希望以此次学习考察为契机，着眼强化优势互补，进一步加强战略对接，聚焦深化改革扩大开放、推动产业科技互促双强、繁荣发展文化事业、提升民生保障水平等加强务实合作，互学互鉴自贸区建设、制度型开放、营造良好营商环境等方面的创新举措，携手塑造发展新动能新优势，切实造福两地父老乡亲，更好服务国家发展大局。。在京期间，广东省党政代表团先后来到中关村国家自主创新示范区展示中心、北京智源人工智能研究院、旷视科技公司、城市副中心行政办公区、北京城市图书馆等地考察，了解北京国际科技创新中心建设、人工智能技术研发和产业发展、城市副中心规划建设等情况。。广东省和北京市领导张虎、王曦、郭永航、肖亚非、刘红兵、郑轲、赵磊、谈绪祥，广东省政府秘书长陈敏、北京市政府秘书长曾劲参加。（祁梦竹 范俊生）,政府领导到其他城市考察学习或访问,0.546979708892513,True,是
北京市,习近平在青海考察时强调持续推进青藏高原生态保护和高质量发展奋力谱写中国式现代化青海篇章,2024-06-21,习近平在青海考察时强调 持续推进青藏高原生态保护和高质量发展 奋力谱写中国式现代化青海篇章。中共中央总书记、国家主席、中央军委主席习近平近日在青海考察时强调，青海要认真贯彻党中央决策部署，完整准确全面贯彻新发展理念，牢牢把握青海在全国发展大局中的战略定位，充分发挥自身优势，坚持深化改革、扩大开放，坚持生态优先、绿色发展，坚持民族团结、共同富裕，在推进青藏高原生态保护和高质量发展上取得更大进展，奋力谱写中国式现代化青海篇章。。6月18日至19日，习近平在青海省委书记陈刚和省长吴晓军陪同下，深入西宁市的学校、宗教场所等进行调研。。6月18日至19日，中共中央总书记、国家主席、中央军委主席习近平在青海考察。这是18日下午，习近平在果洛西宁民族中学食堂察看学生就餐条件。（谢环驰 摄）。18日下午，习近平首先来到果洛西宁民族中学考察。这是一所隶属于果洛藏族自治州的寄宿制中学，由上海市投资援建。习近平听取上海等东部地区援助青海教育工作和学校建设情况介绍，详细询问学生构成、课程设置、体育锻炼、普通话水平等情况，走进食堂、宿舍楼察看学生就餐和住宿条件，嘱咐食堂工作人员一定要确保学生饮食安全、营养可口。之后，他来到高一（1）班教室，观摩“新时代、新家乡”主题思政课。了解到学校将思政课内容融入日常教学，听了孩子们讲述新时代家乡的可喜变化，看了孩子们的画作，习近平十分高兴。他说，包括教育在内的东西部协作和对口支援取得显著成效，充分彰显了中国共产党领导和中国特色社会主义制度的优势，充分体现了中华民族大家庭的温暖。要把铸牢中华民族共同体意识作为学校思政课的一个重点，讲好中国共产党和中国特色社会主义的故事，讲好新时代以中国式现代化全面推进强国建设、民族复兴伟业的故事，讲好中华民族共同体和民族团结进步的故事，把中华民族共同体意识从小就植入孩子们的心灵。。教学楼前广场上，师生们纷纷围拢过来，高声向总书记问好。习近平亲切地对大家说，我到西宁第一站就来看望老师和同学们。上海援建的这所中学，培养来自果洛牧区的各民族孩子，成效明显，意义深远。希望孩子们倍加珍惜这里的良好条件，心怀感恩、好好学习，德智体美劳全面发展，立志成为中国特色社会主义事业的接班人和建设者，努力为自己赢得人生出彩的机会。他祝孩子们学有所成、健康成长。。随后，习近平来到位于西宁市城中区的宏觉寺。在寺前院落，宏觉寺民主管理委员会负责人向总书记敬献哈达，僧人提香炉、持宝伞迎接总书记。习近平参观青海省民族团结进步教育基地展陈等，了解寺庙历史沿革、老一辈革命家关心推动民族工作和宗教工作的情况。他走进大殿，听取寺庙加强日常管理、促进民族团结进步等情况介绍。习近平指出，宏觉寺这座千年古刹，在增进历代中央政府与藏传佛教联系方面发挥了重要的桥梁纽带作用。要保护好这份珍贵的历史文化遗产，为铸牢中华民族共同体意识、促进民族团结进步作出新贡献。要向老一辈革命家学习，把新时代党的统战工作、民族工作、宗教工作做得更好。习近平强调，以中国式现代化全面推进强国建设、民族复兴伟业，需要全国各族人民包括广大信教群众团结奋斗。希望青海藏传佛教界弘扬爱国爱教优良传统，促进宗教和顺、社会和谐、民族和睦，在中国式现代化进程中发挥积极作用。。19日上午，习近平听取青海省委和省政府工作汇报，对青海各项工作取得的成绩给予肯定。,其他,0.7713423464140731,True,是
北京市,北京回龙观医院年公开招聘公告第三批,2024-06-25,北京回龙观医院是市属三级甲等精神卫生专科医院，北京大学回龙观临床医学院，北京心理危机研究与干预中心，世界卫生组织心理危机预防研究与培训合作中心；是首批国家精神病临床重点专科单位，首批国家级精神科住院医师规范化培训基地，国家药物临床试验机构，北京市研究型病房，国家中医药管理局“十二五”神志病重点专科建设单位；是中国音协音乐治疗学会、中国心理卫生协会残疾人心理卫生分会和中国康复协会精神残疾康复专业委员会的主任委员单位。医院占地面积14.7万平方米，总建筑面积约6.5万平方米，编制床位1369张，职工1200余人。医院设有普通精神科、临床心理科、康复科、老年科、心身医学科、中西医结合科、司法鉴定科、精神医学研究中心、成瘾医学中心、睡眠医学中心、正念静观医学中心、孕婴幼心理健康中心等。。根据《北京市事业单位公开招聘工作人员实施办法》（京人社专技发〔2010〕102号）、《关于进一步规范事业单位公开招聘有关问题的通知》（京人社专技发〔2012〕247号）及《北京市事业单位公开招聘面试工作暂行办法》（京人社事业字〔2023〕179号）规定，结合我院工作，现将我院招聘事宜公告如下：。列入国家统一招生计划的2024年应届毕业生（不含定向、委培，含两年内初次就业的毕业生），2024年完成住院医师规范化培训合格的人员，海外留学回国人员（符合教育部留学落户要求），博士后出站人员（2024年出站人员），社会人员。。（一）具有中华人民共和国国籍，拥护中国共产党的领导，遵纪守法，品行端正，热爱医疗卫生事业，有良好的团队合作意识、职业道德追求和奉献精神；。（四）本科学生须具有国家英语四级425分以上成绩，研究生须具有国家英语六级425分以上成绩。留学出国人员提供相应的外语成绩证明；。（五）应届生在校期间成绩优良，最高学历期间无不及格科目或补考记录；应届生毕业时应取得相应学历、学位，否则不予接收；。（六）应届毕业生非北京生源须符合《北京市引进毕业生管理办法》中规定的相关引进条件（在校学习期间未缴纳职工社会保险，需通过学历学位认证等）；博士后出站人员、海外留学人员须符合相关落户条件；参加北京市住院医师规范化培训的社会人员，培训合格者按北京市住院医师规范化培训有关政策执行（在招聘、落户等方面，按当年应届毕业生同等对待；在人员招聘、职称晋升、岗位聘用、薪酬待遇等方面，与临床医学、中医专业学位硕士研究生同等对待）；。医院按照公布的招聘岗位条件对报名人员简历进行初审，初审合格的通知进行笔试。确定入围人员名单通过电话、短信通知参加笔试、面试。。笔试内容为相关专业知识。笔试成绩实行百分制，划定合格分数线60分。每个招聘岗位按照拟招聘人数与参加面试人数1:3的比例，从笔试成绩高分到低分依次确定面试人选，成绩低于合格线者不能进入面试，未达到1:3的岗位，按成绩不低于合格线的实际人数参加面试。。面试成绩采用百分制，划定合格分数线60分，按照笔试成绩与面试成绩分别为40%、60%的权重计入综合成绩。根据综合成绩排名按照1:1的比例确定参加考察体检人选。。（一）医院对拟聘人员的思想政治表现、道德品质、工作实绩等情况进行考察，并对资格条件进行复查。体检应在三级医疗机构进行，体检标准参照《公务员录用体检通用标准（试行）》。。（二）考察、体检均通过的拟聘人员经院长办公会审议通过后，信息在医院网站公示七个工作日，公示无异议的按规定办理接收手续。。（一）从资格审核到招聘工作结束，应聘人员应保证报名时所留电话号码联系畅通，因电话联系不畅造成无法通知的，后果由应聘人员本人负责。,其他,0.9983913819676576,False,否
北京市,朝阳区党政代表团到密云区调研考察,2023-12-25,近日，朝阳区党政代表团围绕“深入学习贯彻习近平新时代中国特色社会主义思想”，聚焦“朝密协作、共谋发展”到密云区调研考察。密云区领导余卫国、马新明、席成坡、任武军、王永浩、季荣旺、刘丽、刘玉民、陈伟航、宋印双，朝阳区领导文献、吴小杰、王旭、范永红、聂杰英、赵立军、王维民、张克斌、张冠彬参加。。代表团首先来到密云水库白河主坝，了解密云水库保水护水情况。密云水库位于密云区中部燕山脚下，距离北京市区80公里，是华北地区最大的水利工程，在防洪、发电、工农业生产，特别是在缓解首都水资源紧张方面发挥了巨大作用，有力保障了首都经济社会发展。代表团还深入了解密云区依托“5+2”保水体系及两市三区联防联控机制，保障首都水源安全，以及汛期防洪、生态补水等工作情况。。随后代表团来到密云区康复医院，实地察看康复医院整体建设情况。密云区康复医院作为区域康复中心，是基层医疗卫生健康综合试验区三个中心之一，部分医疗设备由朝密结对资金购买，开展项目包括物理治疗、作业治疗及运动治疗。代表团详细察看医院运行情况，了解密云区创建“国家基层卫生健康综合试验区”，改善提升基层医疗服务能力等情况。。代表团还来到科学城东区地球系统数值模拟装置项目，听取科学城东区总体规划建设情况介绍。地球系统数值模拟装置是“十二五”国家重大科技基础设施项目，也是我国首个具有自主知识产权、以地球系统各圈层数值模拟软件为核心，软、硬件协同设计，规模及综合技术水平位于世界前列的专用大科学装置。代表团边走边看，了解大科学装置在碳减排碳中和、防灾减灾、应对气候变化、大气环境治理等方面的作用，以及密云区发挥怀柔科学城东区优势作用，打造科技创新和生命健康战略发展带，推动绿色高质量发展等情况。。朝阳区委书记文献在调研考察中表示，密云区作为首都生态涵养区，全面落实首都最重要的水源保护地及区域生态治理协作区、国家生态文明先行示范区、特色文化旅游休闲及创新发展示范区功能定位，为首都高质量发展提供了坚实的生态保障。朝阳区与密云区开展结对帮扶以来，双方聚焦优势互补、发展共赢，不断以更务实举措推动协同发展。下一步，希望与密云区建立更加紧密的合作关系，共同抓好结对帮扶工作，以实际行动检验主题教育成效。朝阳区将学习密云区在治水管水、产业服务等方面的好经验好做法，进一步强化责任担当，发挥资源优势，在协同发展上创新形式、丰富内容，推进两区在教育、医疗、文旅等领域开展更深层次的交流合作，为首都高质量发展贡献更多朝密力量。。密云区委书记余卫国对朝阳区党政代表团一行表示欢迎，对朝阳区长期以来支持密云经济社会发展表示感谢。他希望双方持续深化结对协作，依托朝阳区经济强区和密云区生态涵养资源禀赋，进一步加强资源共享，发展特色产业项目，探索共建新发展路径。深化农文旅产业协作，加强双方文旅资源宣传推介，推动特色农业与旅游休闲产业融合发展，助力乡村振兴。巩固公共服务领域协作，深化教育、公共卫生、就业等领域合作，增进人民福祉。加强人才交流，促进干部人才交流互学，推动两区结对协作工作再上新台阶。,其他,0.6026873409085787,False,否
